eta.ETA_Cl,eta.ETA_Vc,eta.ETA_Ka,eta.ETA_Clmet,eta.ETA_Vcmet,ofv
0.4432589038781771,0.07523976564430568,-0.07393011087996464,0.0915154794782307,0.3911911313733433,34.39639450394941
-0.4806645293261825,0.4854978243948717,-0.008165837062572937,0.3065848908261297,0.3741711787322232,11.862721064486852
0.8013015119960412,-0.0857487743887021,0.17297415854812906,0.18008343750684191,-0.5350343983864868,43.66450569110457
0.146738514627402,-0.0863321167240253,0.012039585974549842,0.3182239227579202,-0.03025303190007069,11.00032784906668
-0.4967656378625755,-0.3328776779392511,0.19076531841231764,0.06059199328262415,-0.05436999521661726,58.49245712713991
0.22626440146517376,-0.21463524161217293,0.0339263586628245,0.7352130924107881,-0.20688416066790882,13.540686109190736
0.2296112586264245,0.005288964209814033,0.006449752228399,-0.15591097093004644,-0.02335455612925889,69.70702640853465
0.08025938139764122,-0.029908803567236145,2.374410894741224e-4,-0.49895170478697787,-0.03908415278579548,19.25299207317176
0.2772609628655891,-0.17198720487392727,-0.0335241469141156,-0.14539670142114194,0.12328642971458371,60.950830957308774
-0.15841828209865397,0.15167811423376887,-0.001074398342881157,0.14665738624888908,0.15289064963303917,16.568975662710592
0.6369986837988597,-0.2517161884240193,0.12483747624651328,0.3982602851540811,0.20346624510371694,75.81356253165552
-0.16598912696709464,0.06332223872272123,-0.005914749464999132,-0.07839585152695411,0.0035467896549522876,19.641127387174503
0.19281379291909578,0.35703544517690067,0.15114182487253824,0.4929143863347381,-0.11755770292426339,66.42912627529765
0.7013522719118285,-0.3143438413332057,0.06660304260822297,0.11752911310764319,0.2848004499044237,20.38182996413047
0.5593371278331348,0.22986046681663785,-0.14923192620454476,0.4911240686357011,0.09187678456460087,79.83443429355086
-0.1317829781696208,0.02197071865691402,-0.0075010560812834234,-0.3245886473223038,-0.018654330518767318,22.61975260959305
-0.14181907360219437,0.5793658721292377,-0.3375468380986212,0.012937782608881666,0.6372347547417266,65.79874401994209
-0.561140285391615,-0.0971178321938524,-0.026294236491686773,-0.19299065415548927,-0.13827045906779267,22.437533971099928
0.06362172964108745,0.17346330340558652,0.1224801047940781,0.18897430859197267,-0.01740334981824066,91.32716391281572
0.004835439845166166,-0.09391635789130412,0.016384547790623233,0.6650721726302661,-0.16836860445570606,21.14199856472832
0.262027277893537,0.5303491219208795,-0.4865188945224784,-0.10180761325400656,-0.049578893277587036,29.685519920387996
-0.08393511898583753,0.22399031792951174,-1.691649556952715e-4,0.09345932241007682,0.19227622353757273,9.68387835382916
1.2664196372964531,-0.06752373407377237,0.10667665028371154,0.41197312428489324,-0.19076447858947262,47.041250204770606
0.16440436219859628,-0.02484327297299709,0.019107034808206705,0.5828825395554035,0.01960698264484406,13.110042809788402
-0.9374095084675874,-0.43769870521875726,-0.16891333305940553,-0.049289270399604644,0.4252305674564239,58.26043013228099
0.4597471951042341,-0.14291018344969345,0.039530050494911095,0.2617506496376599,0.37124426494523577,14.89062454852645
0.18176417375114345,0.28662028934735817,-0.07962771765112728,-0.057568061350954235,0.0039425168922863005,69.2798991713788
-0.2583239930418452,0.07306205331954096,-0.004581348986564882,0.23076825758284417,-0.012224465170051393,17.0918484196097
0.1477645171649555,0.13562934986974912,0.1312696521125455,0.14301259958948204,0.2652036373469065,61.64557364772403
-0.4993811220895588,-0.11538563747030414,-0.02558631261548197,-0.1376999820781738,-0.121329745483132,19.303454891148384
0.10587761679204628,0.31765530405106707,-0.16824780023329347,0.09217330607567527,0.06863839736139479,80.23433876405936
-0.3249941986059743,0.1113215294749983,-0.0022841398930920727,0.3059513538503856,-0.05646947509738606,19.10915231972386
-0.4729906707933569,-0.050113319747395996,-0.42500713635327464,-0.05762034975052941,0.13604576848701425,67.3163200679449
0.055268338288261026,0.0947407050199117,0.008531188525811844,0.13730334107617465,0.15368278061034482,17.429257771670905
-0.03715472726080882,0.05775233067400532,0.2716662933999309,-0.20614942737142844,-0.02322237560202645,89.36998080361799
-0.056930458569003105,0.024144960545202133,0.006014728098272106,0.5884203572101281,0.010709732146495078,21.839380704163503
0.0297563924901767,-0.38949116795417826,0.3355465242985414,0.346654891922235,-0.38561007819015275,79.77196615508495
-0.28913234154873146,-0.030589576616119985,-0.019599888551540132,-0.32857274028911504,-0.20277544974773729,21.040274630517573
-0.7234951023950039,-0.389121870721548,-0.04421448973697822,0.8929668259362523,0.013922108250180656,97.90073423032402
0.3010516900138248,-0.19894687826756619,-0.011087517409259735,0.1348234959567521,-0.0016757598988369783,17.908700055466248
-0.3881670762656092,-0.006978980513467901,-0.29324717811331175,-0.10908094471439901,0.16668691827787777,28.698772530599808
0.2674560968804707,-0.15157705938960642,0.008989912655558775,-0.06335175900208745,-0.03873633030515743,8.445641743244492
-0.7103283314419397,0.3240222025034432,-0.026338208164630388,0.340577946944929,0.03228782018144293,59.32242212490049
0.006764047937387266,-0.038388605315148865,0.007467195875185681,0.3655761109931874,-0.06991174663290026,10.42894456228653
0.3758106695114707,0.17769048254493403,0.24839093110790994,-0.09591110267993878,-0.08092557792899997,55.29612532478137
0.020779453500834665,0.07354871325136465,0.013916150391649472,0.38199479373988116,0.12295579815894152,13.2087185941794
0.264057245440996,0.39244484256863166,-0.20548239689788886,0.8260813370246718,0.10718588130604682,66.12345895976392
-0.5128911585925631,0.07818232837260337,-0.011086976011328669,0.4350611567779039,0.005995830409332024,19.878551688138643
0.35870588108672963,-0.05426412832655283,0.027429156955887928,-0.3431869693151155,-0.5757262769739588,69.1037276395665
0.620576755787963,-0.3624674138710903,0.041032015745309874,-0.12036120758807005,-0.17691605125791338,19.253633823096045
0.5580526045188324,0.07739806949273616,-0.07632080211158346,-0.10676229408349173,-0.07968848714679454,79.92640452482762
0.0766975935590102,-0.03421852546940349,4.5549657431813385e-4,-0.1630777070517468,0.03006487853849352,17.259919151630786
0.0983784554008078,-0.4337305750538609,-0.03520051289813473,-0.14269011519405825,-0.615070435130089,76.4393531602788
0.32960884441560867,-0.31601731845096687,0.033388935032159964,0.6831493020102933,-0.2828320037763936,15.642209278956939
-0.32368307075508324,0.036655798240848,-0.0033863365914242123,-0.5729132215402216,-0.06298487311953117,95.82011838471588
-0.5316990471459364,0.10423535841329645,-0.010411391343667956,0.30278718407045085,-0.0047188255599751915,23.370322817840012
0.06018641752859301,-0.09866596265603314,0.17936376374547092,-0.2411681876981984,-0.39590988814498557,79.01761047615373
