eta.ETA_Cl,eta.ETA_Vc,eta.ETA_Ka,ofv
0.7220844529323722,0.15638217366581567,-0.10634950605256821,20.274002733423725
-0.116982059412516,0.02225916619258777,-0.004980720200794109,4.494606849530551
1.2930315470035771,-0.2775460864083684,0.25740663111823586,2.781986792864674
0.3764020648032635,-0.21186221122802637,0.01850021326590327,3.7349128246683825
-0.7564161154072975,-0.4608996593253324,0.21865640315829207,39.19290130981299
0.39937318438455444,-0.27389743185337384,0.015579788240699142,3.716845289258706
0.41635176607908325,0.007437969002743387,0.2489040733207172,32.385837519780736
0.07501282356225857,-0.02116410280844578,0.0035988881927795893,7.78093839098408
0.4434486454668203,-0.29667073254982534,-0.07230597075995623,35.44557056812531
-0.4997348323618474,-0.07082955648110414,-0.022580038328737187,9.485638062165586
1.0497310831471467,-0.5817763449658746,0.4674784022476666,28.990929143764365
-0.4722210632631661,0.12473429189198876,-0.011421064490490285,10.602548749960144
0.42280712358470157,0.7133572577327998,0.3762962595777754,37.339077633967136
0.9568433727278947,-0.7109570840686078,0.09371336158322481,7.012118765545376
0.8108799752397156,0.22631694886024636,-0.5544721830534204,37.16882654125111
-0.13110202315427416,0.028439792873684266,-0.005273872796333391,10.357738873138446
0.16081341795396412,0.7108818965375318,-0.9620676047851976,39.89712806772451
-1.208757306928217,-0.3895179932237721,-0.04321259476139163,14.355051538851642
-0.04352521592436531,0.36513734938798326,-0.2396188247077626,46.52527824034467
0.11199592858579803,-0.06174738682188987,0.003656197481254724,8.855449436549112
0.28498809446558254,0.9198860079109341,-0.8096641753354529,18.987781212125554
0.18253406541591188,-0.031103654561736027,0.011385922906657913,4.657341054656846
2.2532043922126608,0.6148618002589078,0.732950287477307,26.934993310250633
0.42830989596687297,-0.1646392838035444,0.029423111412341448,4.991776479450785
-1.4770094455334977,-0.7365692325629877,-0.09582785022290971,45.12291848137361
0.6779621546192517,-0.4721263861532937,0.0430582065149279,4.607156210344131
0.43904164835940335,0.7715684060714475,-0.26289913787902197,32.703520175232015
-0.6865681601546157,0.12177603680555851,-0.014985245386398807,10.308847662436724
0.2558102160794147,0.22396234371069712,0.5101696514874196,36.66614451810539
-1.0593727995903945,-0.36364354988168257,-0.0436604400211901,12.275014736071764
0.07802884612238528,0.42457809957316034,-0.08433654838981978,39.780168772879705
-0.20565372060246426,0.09981914126135764,-0.004674439138084531,8.622021461740438
-1.0565539094661334,-0.3523195116629623,-1.1085148722855016,48.08069736198285
-0.15726383833442936,0.008530588753741452,-0.007627797325700775,9.063384139325475
-0.09577449705558144,0.24145849454449173,0.3522048879959754,43.671409966944445
-0.13475708088486418,0.024612707169624434,-0.005674053901637952,10.474734900424377
-0.15534757961371104,-0.6694030717916997,0.8877751657146404,48.12071692924724
-0.35106524354651236,0.06356062840713375,-0.011410782598987848,9.635009806742872
-1.2915278978535536,-0.35098781365610815,-0.2130417959023144,59.5234445801011
0.5420029961586383,-0.4260352576100643,0.020072526319378243,4.468620532773942
-0.4522456817438061,-0.016575005694029827,-0.40279370661735486,23.94070293970094
0.4443710078319433,-0.29941269269891974,0.0193881811951474,1.8878188131649196
-1.0037741519666903,0.2788751065542847,0.10866810842926324,35.30901911511059
-0.08910565041508013,0.040697410960796966,-0.0025622468520906617,4.970868942521479
0.7055332182188953,0.27811838043784753,-0.25494295552460877,29.08146232424679
0.10353367143324775,-0.047795138795198616,0.003956215765148396,5.561501317926138
0.5000971926690938,0.879807834946305,-0.424941188602232,32.68883368764254
-1.0617447921181493,-0.01379354112345156,-0.02250162865187118,12.587472646799005
0.7390186811970645,0.122928656071128,0.2400018592553162,33.11781290691096
0.8766409104332109,-0.6433342084867968,0.0747308836893007,6.199583819839776
0.8286854167831809,0.02203648594770677,0.09511441993214877,34.85713536423321
0.17222745684624152,-0.10941799814871181,0.0051272279049494884,6.410000136962187
-0.05574189906364004,-0.7974997140550838,-0.1630160487325524,42.631955552105815
0.5704092791324529,-0.4557611579541795,0.0212842529710715,2.9568630092695987
-0.6137925624371966,0.46890939246356594,0.040655633877946476,48.52731567276504
-1.0479011595564782,0.04288352523576968,-0.020080622884887978,14.308397037264312
-0.026120046439681282,-0.10375570444570405,0.3783950285318654,44.291906691462344
0.29222365352765034,-0.14719327884721808,0.013904020497745175,8.35978637750979
0.6292839033746407,-0.43385264619187325,0.08310514125485534,34.849013365028654
-0.9215768784930165,0.15436949253906881,-0.015483210280019666,14.110683396791584
-0.8132923986992983,0.27700901293889796,-0.3814282062664106,24.80593084387941
-0.16990854309862038,-0.051306539003883427,-0.011987395959462344,5.6270929634425695
0.45415083494830205,0.7808736320813126,-0.003948994444425792,22.66802086191344
0.3915715121794061,-0.2750694070181239,0.014380001357659234,1.6994606180050167
-0.31182452381924625,0.06884541577602468,0.4992775499903964,33.5119294531222
0.5178611115140644,-0.37507355595886227,0.022594277917087832,3.313877715316032
0.6951095034773658,0.10778278006479804,0.155426419128047,29.61970984361258
-0.190587854828803,0.09303967202541878,-0.004395322494365757,7.176148625240668
-0.12016063360613019,0.8387506533422148,-0.022053639588862285,34.161018020161386
0.09624333138526889,-0.05073468981983439,0.003243128577428487,6.439795459455314
-0.09607782558534568,-1.7075571605134061,0.5635426673176377,43.08390205860513
-1.9771419188717967,-0.4761415061871531,-0.03271245264649643,21.30686106190133
-0.11537170895401067,1.6316310548560988,-0.7002596550036254,33.43079527952762
0.4066822083252375,-0.15071842961285026,0.027522292888025778,8.53035145489544
0.28555537649831486,-0.2687762153668332,-0.4246743976112704,41.07962686175825
-0.49211375933266027,0.17749157624986334,-0.009565640799377429,10.832972464391075
1.093951570901876,-0.8224188426413962,0.30528387714695665,28.58159853894258
-0.31853234216540327,0.023897927851150243,-0.012621416495939782,9.953556857370717
0.6423915882677612,0.5425625708718689,-0.36377528873663795,42.45997983365241
-0.42898369998807917,0.11105009622722731,-0.011077528085329389,11.86310953394172
0.5554937917617058,-0.981417398691929,0.34540777828092195,18.47043746378128
0.9136139127048172,-0.7930633440981375,0.051859108718027576,-4.235680685294232
-1.341216718427743,-0.42662352066614406,-0.09897398893081545,39.93012164668731
-1.234975146094902,0.07674810886098349,-0.01845109368295047,11.043754578291665
0.37925106136539305,-0.21637999166846275,0.035882676683900834,31.642666743939593
0.3911322045911235,-0.28472700477869745,0.01328571623896043,2.757969784180677
-0.1268286956661463,-0.39881764164612016,0.006213061414327671,37.251055537443804
-0.532434498112196,0.1734997989955926,-0.010547058946879866,9.175134061884538
-0.1216501301249843,0.03554046296006605,0.46667141185953903,39.405710686061845
-1.0656817556245515,-0.2396025386568069,-0.034673882158872245,11.736070983829652
-0.17811455838279666,0.6251653717853758,-0.11638179286626613,41.89828318115602
0.161178484541495,-0.06224504966210659,0.007557844160971381,8.604161321745318
-0.3158913488879608,0.4085223859677398,-0.8992530921734617,39.892511642638446
0.29930691195547654,-0.16115207134463416,0.013583860101689185,7.288758684324766
0.12710563665520905,0.40191338180014635,0.4252432482424504,43.06034518724977
0.6088817089633125,-0.3006835035226025,0.04819843223889722,8.800055212350808
-0.4031415080363081,0.17496725706779204,0.44008016362684543,44.14957926921292
0.3571244923495059,-0.15337205286534866,0.021033927328784407,8.960162446044423
1.4442556002708329,-0.08727744267345038,-0.251855531247822,34.83028001995342
-0.08695684019326533,0.015576267189860564,-0.0039053637241809273,11.190259549899432
-0.6934927001907328,-0.6173941410895921,0.873659533067968,32.01574297012422
0.1282403161993132,-0.052549997050619676,0.005537407864873339,3.708447694268857
0.8701137555972085,-0.3910087548602806,-0.293466530835656,19.069085240239172
0.24548749476602022,-0.15368878970559435,0.008469067481032922,2.9389444735512127
-0.14270700936982714,-1.0720154654208014,-0.4877097750652937,37.62639130973594
-0.04603241210831103,0.014483184543035285,-0.0017940004175134034,6.22749750733432
0.9716490832527352,0.12273603847673394,-0.07210777615303657,22.762063299949666
0.3725894952781837,-0.2455216795022397,0.01484405027310764,4.699748963766598
0.2777814358868211,0.4052455725271629,-0.35377937323264536,36.17209564129791
0.5169565068414338,-0.27050124006678977,0.03405711995435726,7.42602723946004
