max_dif,OFV
2.0716756151950566e-6,-3.24436619791868e-8
1.2943994366604317e-4,1.251463936924324e-7
2.5240350983724014e-6,-1.4733650743892213e-8
1.2867532115384828e-4,1.4367678158322406e-7
3.06327922129368e-5,3.585649110959821e-8
1.9355417688371457e-4,2.243051397954332e-7
1.5703993110349757e-6,-5.113207066642644e-7
3.927717556954859e-6,2.871303195206565e-11
1.8011577523346922e-6,7.545822455767848e-8
7.284600377317828e-6,4.1535130890224536e-10
2.5866598216961467e-6,-2.6349921000701215e-6
1.1292506076343578e-6,-5.073159670132554e-9
8.600368243238954e-6,-1.9821380448092896e-7
1.0203525626639731e-6,2.468780735398468e-11
9.028290360743596e-6,-4.1663489014354127e-7
1.3217535211329512e-6,1.6135359715008235e-10
1.8056210306177656e-5,-9.368108067064895e-9
2.503616170157052e-6,6.154712117734107e-7
4.073130702976491e-6,-1.667778377623108e-7
6.928322614204244e-7,-1.547242689525774e-8
5.546513389687036e-7,-4.4868169624123766e-8
9.514384602202913e-7,2.0327739491676766e-11
8.675591562840035e-6,-3.194672348882932e-6
7.107260342475996e-7,-1.5280345877499713e-9
4.945012456403219e-6,-1.6863338458961152e-7
2.2944286799030057e-6,9.052669724951556e-11
4.7342020010228414e-5,5.710281811843743e-7
1.0010701235262662e-4,-8.057202904865335e-8
3.4105840520437525e-5,-5.145473238599152e-6
8.602245774452354e-6,-1.0552776430472477e-9
2.3825274261674023e-6,3.871695057000579e-6
2.699774117524093e-6,5.662054700650287e-7
1.2090127284702934e-5,-6.964145171650671e-8
1.0875513141665695e-5,1.5284911114576971e-9
7.178905143373493e-6,5.531752549359226e-7
2.1873171589525953e-6,5.4174716268562406e-8
5.610568760694434e-6,-1.974508023749877e-8
3.1650213390133075e-6,2.3740378161107856e-6
1.2169778328824377e-6,-3.951733653195788e-6
6.90931947071316e-6,-8.989518462954038e-9
5.992932263221284e-7,-1.235974877999979e-9
7.884461531186744e-7,-4.6370622897029534e-9
2.1977950960205828e-5,-3.25446855242717e-6
3.306731111567328e-5,2.412689426023462e-8
1.2575844346746079e-5,2.4638278972588523e-8
8.570445285803474e-5,-2.1410187112103074e-7
2.0711064135855994e-6,-7.44600185953459e-8
3.416940352600484e-5,7.232003884638516e-9
1.290319353364211e-6,1.1323029980303545e-7
3.359675021796793e-6,5.2169824016345956e-11
9.333393931609812e-7,-9.1670088409046e-8
0.00017354972601457685,1.5838399836098915e-7
7.796998391373933e-6,4.128804675929132e-8
5.663326039735683e-5,1.3197475667858782e-8
4.918938043690924e-6,1.5016976462334242e-6
2.047572705138334e-6,1.850484210308423e-10
8.972565811449229e-6,8.421947228498539e-8
7.359207189194805e-7,7.238654120556021e-12
1.3127994882213001e-5,1.2460344223086395e-7
3.2276206305633954e-6,-1.918307290793564e-9
1.3071698881095273e-5,-8.17621241822053e-8
8.855640570848422e-7,2.0367707520563272e-11
1.684883620178823e-6,4.733807664081269e-6
2.4338246896057902e-5,8.680335339406042e-9
5.328686889605194e-5,-1.0037303759702354e-5
2.1925739007919165e-4,3.009851932134211e-7
2.2308619869182422e-6,7.983836525227161e-8
6.080897477774914e-6,1.247016712113691e-9
4.980651888891741e-6,-6.890355308541984e-8
1.128132738957982e-4,7.065192419997146e-8
7.647473976690744e-6,-4.49501514054873e-6
1.9114149407858938e-4,3.3657572595657825e-7
2.109843072028994e-6,-3.068224401658881e-6
9.756270623660721e-7,1.7841728094936116e-11
1.241958064882552e-5,-3.847503386111839e-6
2.1902667971685635e-5,5.077964715383132e-9
5.695232634939096e-6,3.973210027652385e-8
4.398772427666826e-6,2.3102828983212476e-8
3.3698781975871617e-6,-1.74541148822982e-6
6.294247464032343e-6,4.17013978903924e-10
1.3378072934999707e-6,1.8454418437841014e-8
7.642646456390567e-6,3.195347808571114e-8
9.330654910932878e-7,4.417436443304723e-7
2.5904411200532163e-5,-5.450362072778603e-8
4.062259168158278e-6,-5.192453755853421e-8
4.0290657291304184e-5,1.0345003076395187e-8
1.491207844931952e-4,-3.879089319980267e-6
4.767929514114255e-5,-2.6765043514842546e-8
5.773237111261764e-6,-1.2224461443111068e-9
5.519916203817294e-6,3.558726646701871e-10
6.671218393539124e-7,-1.0542367192556412e-6
1.8620219193812848e-5,2.497803741619009e-9
4.694219368855945e-6,-2.0968833780443674e-8
7.79745640944185e-7,1.1823431123048067e-11
1.1681631662652237e-5,1.6976173355942592e-7
3.8077420039250853e-7,-1.437978092155845e-8
1.4498536975104948e-5,5.1518998844812813e-8
2.861434767340021e-6,6.005862474012247e-11
9.028556677281863e-7,-4.09879537244251e-6
2.8673681416657715e-4,7.452925609996441e-7
4.4856276085913915e-5,-1.7089174377815652e-6
9.096470667824264e-7,-4.9256598799729545e-11
1.0732012536429636e-6,1.7953367859036007e-7
1.176082448847357e-5,1.5934110431103932e-7
4.43556376017451e-6,7.629466836078791e-9
1.5396970019795897e-4,1.7872224322701413e-7
4.7778043530483094e-5,-1.7007027963700239e-7
1.0483100520253079e-6,-2.995451175991093e-8
2.181584118403357e-6,-1.0197219779684019e-7
1.0163130205603776e-6,2.4725110847612086e-11
1.8293212921127733e-6,-1.2554381569884754e-6
9.499657516176541e-7,-4.5036733453684974e-8
4.66061022778852e-6,2.601491644327325e-8
1.6823806494037363e-4,3.163414126206021e-7
1.802731525668566e-6,-2.087065524847276e-6
4.382399900589029e-6,3.275886228948366e-10
1.8170085592961183e-5,1.5113951690182148e-7
2.347252357574707e-6,4.448708068593987e-11
2.8627517778545553e-5,9.292723177622975e-7
3.230415893478167e-4,9.318949292236312e-7
2.8496634287833444e-6,5.6252385860489085e-8
1.6763679617060046e-05,1.9400512307754525e-9
5.116128360571626e-6,-4.744513351084834e-6
1.0610922766024489e-5,-1.065707238012692e-7
9.545420233458835e-6,-1.0154164442610636e-7
4.160806845694004e-6,2.2429524904055143e-10
2.479495677460558e-6,2.5030291652683445e-6
3.850540115176446e-6,1.9043788768158265e-10
4.80568433680606e-6,5.526584203607854e-7
4.5209340648888485e-7,1.000872522638474e-7
3.504560692763227e-6,-4.6330463021604373e-8
2.102341447529632e-5,4.799587758341772e-7
5.343518777653489e-5,2.540465153799687e-7
1.2404325349147005e-5,1.168865892964277e-9
1.329987620979356e-6,-2.398604408426763e-7
2.1318147407608026e-6,-6.443912070608349e-11
4.407763905645012e-6,1.3052527947365888e-7
2.9256098565966226e-7,2.604139126560767e-12
6.650649289063892e-7,-1.3698091976266369e-6
7.866538291878555e-7,-8.385461569559993e-8
7.091991760327376e-6,3.131658381505531e-7
1.660548041191312e-4,2.647767871621909e-7
1.31887855259194e-6,1.0008840973796396e-6
4.607998692951476e-6,1.8533761192429665e-7
4.4781882921896e-6,3.168363491568016e-7
1.9120465648078547e-6,3.788258595704974e-11
1.682431195804135e-6,1.4700777910547913e-6
1.2332098124137603e-5,2.9093749631670107e-9
1.4722920059551114e-5,8.398012347754502e-7
8.39479824656748e-6,4.1107384163296956e-10
1.1033926530790161e-6,-2.1431749246403342e-06
5.794707331361606e-6,-1.263437354737107e-9
5.030022247921873e-7,1.7844719479853666e-8
3.0697445200034493e-6,5.086064902570797e-11
3.381662160540505e-5,-7.062392270995588e-7
1.7807772431099878e-6,-7.480895902745033e-10
1.8063490597741705e-6,-1.8361525633281417e-8
9.962784840444883e-7,2.1531221250370436e-11
2.0957646588992684e-5,-1.1842740832435084e-7
6.875074898271549e-7,-1.1357262330591311e-7
1.7975637306433256e-5,9.931583733191474e-8
2.169625493635141e-5,-6.57781296098392e-8
1.2976080736026852e-6,-3.702452332277062e-6
7.734652160973354e-7,-1.3636986651022198e-8
1.0395701106613586e-6,-4.042893664291114e-8
1.8992737210279942e-4,2.7017953652119786e-7
4.330500426030781e-6,1.1006176343641982e-6
3.4214152267760325e-5,-1.9647150839574579e-7
4.4433468515681085e-6,6.366958018588775e-7
1.8180695525762958e-4,6.867839177360224e-7
8.617753266451644e-6,3.432955296034379e-6
2.0708733888784303e-5,3.3347067329714264e-9
2.3919866585925265e-6,4.03951752048215e-8
1.698652502326323e-6,3.481126498172671e-11
2.6372867864554728e-6,9.519910477706617e-7
1.6419569615401986e-5,1.7119639039719914e-9
2.252810399711036e-5,-8.107086557629373e-8
2.3635741322913795e-5,3.6706957473597868e-9
6.431032324770783e-6,-1.1091576368471578e-7
4.052208650335773e-6,-2.928404185809086e-9
2.593969813391439e-6,5.0215255953389715e-8
7.383282146604386e-7,4.3085535139653075e-12
6.228433386379351e-6,-1.2650715142115132e-7
5.322630873280665e-5,-2.4607898663209227e-7
2.8061985460903216e-6,-2.523938746890053e-8
1.634044601628304e-6,2.7635138621917577e-9
2.597897120981685e-6,-3.408595965481709e-7
2.831652184344391e-5,-2.0429546943034893e-9
1.687408839323723e-6,1.5782805462549732e-7
1.23009469280011e-6,4.312283863328048e-11
1.997729967673223e-6,3.2169926456049325e-6
4.611762829673238e-5,1.2647454195047203e-8
