eta.ETA_Cl,eta.ETA_Vc,eta.ETA_Ka,eta.ETA_Vp,ofv
0.3259882855317072,0.08439700478631862,-0.07036340703431507,0.07558459858785266,21.288072504086
0.020551403943698022,-0.003626729052840452,7.339141453082789e-4,0.006295049180995134,3.7075367746511527
0.7720613113365395,-0.11897237165213717,0.07949000693806228,-0.017225183275714026,19.298559752235306
0.30965900172375327,-0.08949290536509853,0.009072562769417484,-0.0019047788645371573,4.919189826293373
-0.24136754150255743,-0.21194208117128774,0.10642540526877109,-0.09757516044200655,33.85100509793171
0.525967135879709,-0.14505146594602447,0.014419511126461318,0.0679211149688584,5.591396914714391
0.217695445311276,0.024356587659873377,0.06776305863689228,-9.258332880477411e-4,33.97412351535957
-0.003520893264324338,7.274043720565549e-4,-1.2091180380544571e-4,-1.1403736353875432e-4,8.015899149449668
0.1794735837580351,-0.10191083968170471,0.006319867368175462,0.050919212970477155,35.683450690294315
-0.0797060960092277,0.00897523591003126,-0.003121841081617917,-0.027466121401197464,7.6882576339681314
0.6112739062602004,-0.35406350408620496,0.19604245816871962,-0.0051816648526350016,38.57526814606322
-0.3312443158212601,0.06087501149446094,-0.006444259358501319,-0.009349761363547676,10.566993212667686
0.38114788516989806,0.3284813896728626,0.13594710545041566,0.0666971669225088,38.10799541789474
0.7165896772996493,-0.33075935036705467,0.05724144774770041,0.16761128968848768,10.4095623440775
0.45775473032607245,0.15439721732233747,-0.1510229588454655,-0.011791709323488072,40.23617734954068
0.007940806814279151,-0.0016657327733539324,2.7096177496867903e-4,2.403750627154439e-4,9.935528156297446
0.05146141428893256,0.45269490222796877,-0.4419976031582231,0.019816144028710552,41.255111555437765
-0.45358368158300755,-0.0205259551982576,-0.013388833337917237,-0.16471184996695237,11.028346229493451
-0.017940577615778126,0.17919368821522472,-0.10996483773044144,-0.0033943299022273546,46.55471454859186
0.06458292862464399,-0.017280265939860862,0.001275340508931785,-0.002513285677749698,9.777442813312472
0.31227184490611104,0.5028284259174378,-0.3354173842119342,0.07703803965235331,21.209625408386945
-0.1707644472985619,-0.009062661012164434,-0.011179769451585931,-0.07025158650612434,5.001740664222338
1.3211906399057105,-0.046913368689915504,0.14334205859660218,0.07292354152516811,24.729995684899173
0.33431003971847606,-0.09148145483339676,0.016121792770641574,0.00958800607519574,5.5945074086952244
-0.67479565890275,-0.3975771198816588,-0.004650678274824727,-0.30881680821842644,39.072987762176005
0.3993284054047288,-0.13463164701682206,0.020426657471828702,0.1092717036618765,6.386972830952095
0.2813520785516168,0.33823764671902573,-0.0786363067115395,-0.0017078899831812413,33.773438195293295
-0.2953826608113603,0.054394439051245,-0.006127042484980602,-0.009111227607928712,9.015923412012986
0.0561908159849245,0.1114630497401067,0.24989719231507007,-9.260531838910269e-4,36.798618414611454
-0.39225409127532923,-0.021771975860640263,-0.013651885793409563,-0.1561277094295503,9.386396710313296
0.03445294069937726,0.19429599379823662,0.01624867569351598,-0.00429869729774123,39.97914131329631
-0.057324759438050495,0.015145584679669703,-9.595438227974192e-4,0.0036451582852001707,8.525721508869466
-0.5506822235969444,-0.029672323283015358,-0.3746047653316706,-0.3007155273218607,44.84746524432216
-0.015908134109020325,0.0022042794681094383,-6.88585738934644e-4,-0.005450621694767023,8.17822471723051
-0.04497212767332522,0.0500181479930383,0.10631027209917708,-0.002706488165779381,43.07575124031867
0.041743707435730956,-0.0085864608759536,0.001580206983515345,0.0013230947413468456,9.935443423102477
0.016303051068124266,-0.4560240000185015,0.45539800307975403,-0.011122652207651072,44.777989388730404
-0.21836327846033662,0.022047117289502236,-0.005794751913140067,-0.060474595801011145,9.171223927921432
-0.5911021136137594,0.025568702572201042,-0.07819317314440975,-0.04625046376732827,51.90578850161043
0.20236176192166824,-0.05749605945055978,0.003964432602325249,-0.017771189036832998,9.200448435681729
-0.3244972586270836,0.02693003219049641,-0.1304369295780413,-0.1444240072434742,22.799031392214026
0.3270274501616299,-0.09073477753533433,0.010502600374761327,0.07382678317031821,3.3776679385394646
-0.5353787961432743,0.14773754323073404,0.06416066712508432,-0.044187610524879524,31.55159042919415
-0.0598022304820423,0.014933368791714734,-0.001162114493382815,0.0012850381782570875,5.292211529645068
0.3232875199353597,0.12366323264320513,-0.17302469802160428,0.08662311543659248,30.241524325271293
-0.030574223713468716,0.0050299157878448825,-9.521081628710427e-4,-0.008678842455068473,5.84546282113723
0.3134009488271923,0.40047696733950494,-0.17972056247333143,-0.004458943411476212,34.065275614852176
-0.5736573928326414,0.03931039828599531,-0.014025163088384002,-0.04399001260017975,11.483916065249646
0.3580049198997271,0.12018830152612849,0.11102556480095246,0.06524926770902852,34.22151930031651
0.3067443562029552,-0.0863154298641677,0.023543137564624457,0.08649188645649009,8.12010270920877
0.4840077218200619,-0.050986628219868685,0.018399344569914888,-0.023942620136981264,38.57112447337397
-0.020824572090285744,0.005551020484311857,-3.597472783640926e-4,0.0012834278270018114,8.42320549706135
-0.09188042915848826,-0.2955119036183285,-0.00465804791375722,-0.011434956283456112,39.89686283044098
0.5529315025206426,-0.14821254285985977,0.014075141381162191,0.036916952219109345,7.356069635244587
-0.3496735341187693,0.2646298859465147,0.015335587677514364,-0.026883832028676814,46.94286928934446
-0.5114754414072461,0.0604709305839155,-0.010561789956280836,-0.03118327459850202,12.695602081408877
-0.10462979224054939,-0.09574346569633727,0.13746889196914983,-0.040183009060588464,43.06505855752225
0.31240499942666816,-0.08991395981945702,0.011803207515822367,0.08143408618928034,8.58608407877619
0.3121134195750787,-0.1157332629033989,0.024414790948478184,0.005562240012164295,42.27525850619594
-0.5067785622728138,0.08313656758149973,-0.007974020628810419,-0.015095099724830929,13.119439099038317
-0.5082269329894097,0.1500224457572232,-0.16349853543169282,-0.260308060179829,25.113236032313313
-0.25092579608887583,-0.04389030788355624,-0.02012850608648433,-0.11074249191961323,5.669427637885056
0.2434030513383714,0.3256989262182751,-0.001848322317805828,-9.958440523283388e-4,24.067280929486735
-0.15400015590090899,0.03708181847815019,-0.00271497101909683,0.0035461929386625454,5.630668326542041
-0.2127959594042981,-0.03951609722400644,0.2080442079489854,-0.076948556633348,32.20804061369077
0.5508933979497036,-0.158250067189435,0.016356415760327557,0.09054047096907727,5.879657027883448
0.3863072421172724,0.12527622383903933,0.027698616928084757,0.008300223791897049,32.67835146769134
-0.23196636601622533,0.055439873961896535,-0.0036384668265022867,0.008248364650001174,8.086727985382957
-0.15627959095680968,0.38955024225021084,-0.11417228557283206,-0.05734716016724962,35.6402138588418
0.24977763235324071,-0.06292309040749883,0.006370744546054595,0.03851527566754241,6.465873469061437
-0.008335624676171955,-0.9327412823944383,0.3225935963532218,-0.0018007584049064191,48.233599708734886
-0.9505376486952023,-0.030442387912067888,-0.019908898209389774,-0.12131052303824397,17.297832271226483
-0.15936631666404685,0.8577815681828955,-0.3954842614603595,-0.07318649502689929,38.656881711595574
0.44305367760233294,-0.16175822739199905,0.028064210014667683,0.11899545415801274,8.76691827487128
0.23002180011502427,-0.08970730659765783,-0.17946021922493513,-0.024429719397816088,42.72928113207586
-0.2648507560487507,0.060815505081835114,-0.00418298442933444,0.006156278210864788,10.314929971860531
0.6463687573446372,-0.3939163774232722,0.20985280172492535,0.09933188346006083,42.767404736129215
-0.3961147055324521,-0.02043240921651216,-0.01346209664253062,-0.15555074454459855,10.767767860488759
0.3836634785735318,0.28503781586564086,-0.14477328779988038,-0.003964748035855516,44.81353514996884
-0.30658632606269054,0.05605535264536524,-0.006343738534041628,-0.009494425350739702,11.850117740538508
0.23638960664357678,-0.46324803038128104,0.2596938167857428,0.06278683811021411,23.68753504038458
0.7836114742095168,-0.22006471212019482,0.02388752640109324,0.10872675861034826,4.713719522903202
-0.7134305080540438,-0.17882038923386867,-0.07968317109894092,-0.055231890244911055,34.87849433820245
-0.6462526189697272,0.08413444068579254,-0.00957971072495237,-0.03105087201981192,9.458089197309565
0.4148958690542886,-0.11392113789496798,-0.0615218674308104,0.12075397553383965,30.391413691817494
0.23714423822877662,-0.059275475674613394,0.005919062611147607,0.03461146137713441,5.030715328593112
-0.06187250169699408,-0.04963508753344476,0.04228556766131755,-0.0029725067043438933,36.53106126717915
-0.34881272444044725,0.07236207071246771,-0.005561207614072007,4.777818101793769e-4,9.007783286119805
-0.12580226741135467,0.025938870740916255,0.20988362612387387,-0.06192486755146697,38.09884450754918
-0.4012172249314074,0.003951404370585113,-0.010768656065683698,-0.1276318258381531,9.008670992958349
