eta.ETA_Cl,eta.ETA_Vc,eta.ETA_Ka,eta.ETA_F1,ofv
-0.31448275981636725,0.11893098325923597,-0.0075811489488591885,0.09325323314165075,10.194841185996525
-0.2538476824907052,0.4355652526474526,-0.16357356887061295,-0.09518076393296927,17.057918823528016
-0.33865099563203654,-0.13953880002224375,-0.024089728488084158,0.2136461284722642,5.942491735768123
0.18892765612518436,0.33709044647351866,-0.008085808151977946,-0.30248194412376883,17.708660488815102
0.19336158392603095,-0.11768160949078041,0.006382488915024555,-0.0384938925740071,1.9141330756467134
-0.08778250960059565,0.09502558101503969,0.2183627825449765,-0.003624896362119394,26.62698090038271
0.3609423008036337,-0.22585744569046332,0.01521267152333915,-0.06989690704861219,3.700673453505817
0.1708609208351392,-0.07861581562886547,0.07436021443858301,-0.04721494972101755,27.57444121001175
-0.08112736013338206,0.04319565962528538,-0.002020808671474255,0.018776020161959076,5.228462573477744
-0.08755879624768562,0.4427740600226773,-0.09984961816505306,-0.19477891988131169,29.9982878351279
-0.08002238375465698,0.031029797894959996,-0.0026710717938288027,0.02425211063463806,5.926412479121215
-0.04894557848016746,-1.0154499332195268,0.3154904487366905,0.42165128330584783,44.214898414382034
-0.9988253899820106,0.0018141999682677497,-0.021875342060311064,0.4000955556768753,17.591868521663926
-0.16100815045854103,0.8261915451197879,-0.37976335103863795,-0.3978967706338564,32.666237046615386
-0.025644767904226706,-0.0031480649949822887,-0.0017172114984146311,0.01429051919282661,7.99987150647877
0.4174243855938165,0.03097662074980351,-0.2244758289051069,-0.2523570204916447,34.5592977671865
-0.22009055725239893,0.10179915841233686,-0.005137489667761154,0.0574276895114185,8.33105790761588
0.5690771110703091,-0.52014435706751,0.17267044357161648,-0.024844970856523943,36.62921071620577
0.044179078550812906,-0.016883208283043464,0.0017524149758329517,-0.01375387257807163,7.338016876727149
0.11052636848669091,0.08861124288926732,-0.10249053805687716,-0.1048075948242851,39.79960581959346
-0.30365458102456566,0.09062515085729299,-0.008611632342672945,0.10112907959061264,10.51403236327774
0.4364208537624692,-0.44032177400948225,0.16118716547229348,0.0019230374614192952,17.247319799161453
0.579147966966061,-0.4255385519462605,0.02751030146451771,-0.07991133345547034,1.36474256867492
-0.6427471280670453,-0.11910434268665618,-0.05848704315160784,0.3204130301804764,29.671522862821863
-0.5347534292246083,0.16222261319837825,-0.011051742603294711,0.1704226307388452,7.255219233163978
-0.04341911946323896,-0.32841708792110486,-0.008582074847488469,0.17013610664716133,29.712583306131975
0.15143909771850997,-0.08769898415993488,0.004967329974900695,-0.032402337314665915,3.305356979406956
-0.04897249479087867,-0.1462750498549035,0.00453803506768628,0.09308026271143231,31.30829411895772
-0.1949790194015443,0.08767759315040306,-0.004855154092383947,0.052243889359862385,6.333409119145259
0.1346694212845663,0.20411759088921033,0.19183642757606628,-0.18506487024565782,31.555550965696256
-0.7368549798526474,-0.04901324601764234,-0.02368329571617891,0.32897657961191873,11.757021433015357
-0.2417833772430372,0.20739667620020638,-0.05637664445935733,0.017043223821634736,36.46739215284439
0.05717670263304978,-0.019508840334779124,0.002468303451502247,-0.019023805998095444,7.543692098228396
-0.08981381491101277,0.4760896772947522,-0.4405285140802098,-0.21366347605088248,34.3385597715891
0.21507890436819205,-0.10032636493505857,0.009652657047812811,-0.05907839568920103,6.394395570556798
0.0815623611496721,0.1516886686780874,0.17913375757583855,-0.1238789861732478,37.14797590943591
0.39538420246296396,-0.13646061887908997,0.02706566460138751,-0.13843107991612008,8.44944098143699
-0.3107261884067335,0.015294099336333446,0.18249941094381736,0.13755582456446877,39.667373808747705
0.2653802388181362,-0.08849046636225749,0.0154155369471247,-0.09253915170104571,8.022080038586848
0.7736077314169943,-0.10974413422464005,-0.136672467141292,-0.396992466456125,36.02327615988003
-0.09367574230165898,0.016591414855218513,-0.00416091247488063,0.037858116983430376,9.925912423249791
-0.44740960746611563,-0.44601557649347134,0.4793555729164923,0.3658876228823715,27.233235332191285
0.2544020701522956,-0.1320383888317698,0.011100385391691591,-0.063118962947307,2.014347255886467
0.5914550811270106,-0.12970652602973046,-0.014274346298093354,-0.26082575640092487,16.575032243422545
0.11168901399284034,-0.0629368988350762,0.003535996829937957,-0.024690591576107146,2.396585865216237
0.01600448314950883,-0.5524771233053868,-0.14142486577243618,0.23664184686576648,31.64241173931416
-0.049561670893416315,0.01547238583332313,-0.0019405116975954745,0.01691712786685534,4.891565269707655
0.4030051888901961,-0.10786349767688123,-0.014875801853204253,-0.15936400078086196,22.525017707513822
0.1435362130934236,-0.07846321796831125,0.004973916284758657,-0.033081112628295314,4.758516210135473
0.07790336050920862,0.1409179323632683,-0.1487046006417164,-0.1157440138568594,32.05376734627289
0.4602887568571636,-0.21492123891620926,0.029999350675210548,-0.13069426039966406,7.037323375315476
0.05227029065862357,-0.1240788064275889,0.0859496952962699,0.03526506929922726,34.978359949285455
0.40073685001928083,-0.2554261745244141,0.017637232868068398,-0.07541344263453975,5.745991491473294
0.007227670669006479,-0.1900213626960956,0.17152451396432788,0.0874032856448474,36.79562705288213
0.29583734795465083,-0.13315495694805088,0.015398268682861241,-0.08479760962526996,6.800005131699091
-0.05620626230514414,-0.20247175371046133,0.07399776242331488,0.12147407718391598,36.931061792817836
0.12169105129397957,-0.04616273626303589,0.005464840581497432,-0.03849259415417491,7.8753857005464
-0.021700576077606247,-0.2710097303628824,0.09865789185654926,0.1363896225291876,39.24036108335241
0.17451009509735937,-0.017342928278488833,0.01155776674516941,-0.08179851233423133,8.427003555967008
-0.07575759781105466,0.057755880743149704,-0.1092565076791786,0.008962991874820225,40.89760919738776
-0.5784430452150878,0.0758212636951217,-0.015638795061875637,0.2233580396247846,13.333106001357159
-0.06596657280881989,-0.18529103646774853,-0.229002145863682,0.11820925848491702,19.70260536666605
-0.5614592835508188,-0.29089879608546576,-0.04053554856113882,0.35194874958433475,8.687571931542418
-0.060831900070231294,0.03830937357483915,0.007835043075580455,0.011189136045773136,20.80789450595655
-0.30188800280860495,0.1146768594940255,-0.007415328309402659,0.08944256254155464,5.136891489938525
1.2796837445272884,-0.43586487128915735,0.2700067403882047,-0.5317708978158846,20.108391486798652
0.11617839941806131,-0.02382104143253381,0.006453396220827901,-0.047281818869516656,5.313737260575277
-0.23158101503325124,0.3198453021218756,0.03280920962774521,-0.04512521723051561,31.66713462423823
-0.5624480891631799,0.08885754936082296,-0.014767233333291543,0.21181022017201812,10.306579959993869
0.3817376613601434,-0.2036425598354458,-0.10601356434227016,-0.09321098460944459,30.845647260980734
-0.21578574193334565,0.05875293032720975,-0.00721483885843443,0.07556106102291826,6.746174507635121
0.7854756408822936,0.08468214423340097,0.09333443456403623,-0.5523509693538485,26.46849025577911
0.04571647618757711,-0.024530721089149738,0.00141452477238541,-0.010649987996963792,6.282451504220556
-0.6458424147436523,0.1983440077721802,-0.07064783053820722,0.20131676871901588,40.57296699098396
0.501898779792827,-0.22193073276987768,0.0359304470209851,-0.15050356919695013,8.021638950871779
0.2534202324361377,0.5146672290278027,-0.18530712566104868,-0.47324093737102013,36.87249182386485
-0.18407836909327963,0.053881490929278596,-0.00618091264096266,0.06304299332451833,9.077280456111765
0.050415900953246905,-0.6569988134218011,0.28589402499962707,0.2635330165370362,44.0685170124211
-0.460089909226369,-0.1431061055889265,-0.026935155064247176,0.26226704567960973,11.611333396846746
0.0860439176482344,0.02641759854530474,-0.11842145535880563,-0.05787915832145847,40.28400896426938
-0.14679215676395566,0.049660917617917154,-0.004806851347669044,0.04739249730774578,9.519061108463438
0.1596170718493889,0.6244820336939857,-0.4619298799095545,-0.48537861905171187,14.618252407656545
-0.11485639729142755,-0.04551475683130944,-0.009116424494206835,0.07709389177527949,4.5175908244982175
0.10659099417118675,0.32171007792744033,-0.002154964095548957,-0.23968237216704022,18.657267341261402
-0.00702886117157137,0.0034931654051878654,-2.0919349481874616e-4,0.0017524457975846648,3.1401732798202646
-0.3402761403937078,0.45452780198770276,-0.2967158087364636,-0.05881796812005456,27.901915085018114
0.38334490010567335,-0.08671898308937846,0.02892117264677859,-0.1601854538030159,6.0693029803072225
0.19325397469077998,0.2313495590011434,-0.06663695721825441,-0.23739150197939723,27.101690925172527
0.26867966392327597,-0.16467508091071167,0.009946766297762201,-0.05340427955678525,4.19893286409276
0.4608026797540005,-0.5279475291248298,0.19408620902311113,0.03296314137840367,33.74290730784739
0.14937137856281785,-0.01342550935734031,0.00970064055990358,-0.07036204248214688,7.020777627629007
0.030795202350132285,-0.46887058434238,0.04081663444050011,0.1974641664203501,35.90730282736102
0.2745501703606643,-0.13921993252216938,0.012630415266662339,-0.07005231603651133,6.636184256114445
0.08295953369588105,0.38447385482334845,-0.1633426397455881,-0.26443067903316414,32.27973362452779
0.6037256158811433,-0.3228274847425829,0.04496461596759541,-0.15104543732972947,8.344064552437054
0.1482493476249232,-0.1347515458329137,-0.2985452585625673,-0.006778453834500527,37.20585031762563
0.07980210650820771,-0.017150766549935834,0.00419326715291952,-0.0318249617449835,8.565564915172855
-0.10674439266027536,0.17025080635933193,0.0212555624892284,-0.03226952404295556,37.84173358156517
0.7909215021742065,-0.6536186315473675,0.04165250299536837,-0.07112853141187404,5.463839977490793
-0.5110123002897452,-0.1247497252340538,0.08254969336394803,0.2745181153961071,46.87369582550856
0.5601180654544105,-0.4500682710573498,0.020021021431087804,-0.05664129293451507,3.987415650366456
0.4104608759110483,0.10461758931115234,-0.3282390057659456,-0.2952987626165178,16.15869908149026
0.09534331565932117,-0.04152933093848551,0.003756846829465918,-0.027285352776171567,2.1325651592065236
0.4929209105067916,-0.32721040640811344,-0.3128150870796819,-0.08643040279902356,18.595048033079614
0.5176981280204961,-0.30886935639405527,0.030301166474328733,-0.11017460714559218,3.3258801448179884
0.24605140495489697,0.1017203648080519,-0.22418010656943896,-0.19039946433724267,24.391127089721596
-0.30393463563822276,0.01695085237546404,-0.012591190492771026,0.1338787099298426,6.509073372964149
0.27735893798626904,-0.45713540848421014,0.3894669067623243,0.08602697006036494,29.196198895279675
-0.6245975663190687,0.18956949047865868,-0.011411343748440363,0.19621775739756736,10.284164869703766
0.5440490819924788,0.4468536677590019,-0.2652418126839349,-0.6513199749232914,29.749630503308815
0.3365589992961089,-0.2098079667696826,0.013663301745630577,-0.06546343944873712,4.972087674030247
0.30940615784251957,-0.1173993946245669,0.049765986231656,-0.10082863136137607,32.792174727975876
-0.08070835300791365,0.03038033691609925,-0.0027142810659252477,0.024843030964954327,7.696837022690509
0.22184857037358835,-0.05430473453213072,0.35084616896287907,-0.0874051770324195,33.575932734463684
-0.036658674427259695,0.003176042867652173,-0.00195485412430497,0.016592233598738838,7.586961962863164
0.23258240702761146,-0.32337794480009835,0.4198692372239457,0.04438079075671213,37.31171044293053
0.6293945807779532,-0.39565174859409746,0.042131446493417365,-0.12413758258469597,8.015809760625507
0.8465860362625716,-0.2243550682354071,-0.19368212417378633,-0.36768538443303733,36.96051844448565
0.0028466398900793746,-1.476198983710084e-4,1.5699237019447894e-4,-0.001347201456346761,8.437630332716578
-0.03884291345753874,-0.6097344294839736,-0.008140462180953602,0.2792707610807169,41.138352555867066
0.005069969674007075,-0.001366196506339902,2.2607261601590922e-4,-0.001855593799293394,9.321757783460287
0.5850352714892876,-0.4865888165576059,-0.1739757661015957,-0.05049101548457868,18.25226860198016
0.2013068875668663,-0.06029841295021284,0.011167873206237917,-0.07308053823407339,2.9789652978705865
-0.21772772838624066,0.17301055209937968,0.0019124448061016007,0.022079572665828745,22.675178377700643
0.1594891196369303,-0.10121876574207063,0.004641988507501898,-0.029581977792095596,1.5338662262776657
0.5122065722013107,0.005459529162575391,-0.2446697997465967,-0.29700453575334845,24.240250997773423
0.008391466343675142,-0.0024897993586264298,3.73153470337768e-4,-0.002982408826670766,4.945559569877768
0.32145492203551057,-0.05428424924518131,-0.006538890587392409,-0.14313970887366564,25.275921750994655
-0.5951934458477554,0.12649524840641255,-0.013590710956607393,0.209816250423123,10.398289699408757
0.36952172875786726,-0.38823050435250567,0.1289302145416103,0.009284742943245263,32.16720081709873
0.7002223910527458,-0.44459516884222927,0.05249545119179211,-0.13654605726494884,7.908790672607768
-0.07469464744353349,-0.33855455395502926,0.07007130655690136,0.18731331987531127,37.10764996479034
-0.04455828306281849,0.017401656777943086,-0.0015400941742981062,0.013481085619709189,7.512315279841514
-0.39296250557021667,0.13086062511061197,0.04177666538147049,0.12297017136455549,37.09717355792222
-0.1062218633368215,0.009355541510833962,-0.005234979925350632,0.047290449690569517,7.697187929834907
-0.33341475709588547,0.38275559953787647,-0.07791624607090754,-0.024937266054505965,41.52178665181266
-0.3636611801097223,0.12877898627485898,-0.0085618141410392,0.11094668218404509,9.831795604422481
0.042482624523032586,0.015557310515261089,0.251195891716287,-0.02945855110255316,37.40962835270049
-0.1887554999916092,0.048863054713546065,-0.006642488523174947,0.06758101657892213,8.116693646072475
-0.6231889662687079,0.14840715440180158,-0.02825866745561047,0.2122441123294312,47.83108304670302
0.45240473429825784,-0.31928739548557195,0.018398169879091784,-0.06888009297680726,6.258435829237423
0.27873293186090964,0.010544013827345492,-0.18169690281962017,-0.15592474158396466,15.098204153898806
0.2857341671270024,-0.14229178938588252,0.013580658800801641,-0.07439779857894704,2.3002257443073097
0.06131287982637769,0.15220379852278199,0.0792034266978916,-0.11278094996357332,18.974813104541774
0.303068789912863,-0.2100032104366912,0.009724971291585142,-0.0476683761779638,0.8261377328745041
-0.34110757211316484,0.4343532322804145,-0.16985597464109586,-0.04775008096812868,27.426963889170054
0.2775302736549717,-0.1560715364807169,0.011596694461528943,-0.06264046580881658,3.9437271583508156
-0.46478991857902363,0.08890341408837502,0.021809783200476236,0.17182078509056584,34.212619398644904
0.459283775709295,-0.3032598653790845,0.021266071975406496,-0.08119897847209027,4.347886088225579
-0.0797549996582614,0.619275989425395,-0.3339537106690557,-0.31137022034516404,30.040228548347528
0.4257336943081589,-0.137745600196142,0.03105117799004674,-0.1551559620892078,7.408476608555258
-0.04927034138541378,0.2866106776462462,0.03638451656660093,-0.12614894084838185,35.373811333235594
0.29830400997352985,-0.1383284255721257,0.015259312595766654,-0.08332138187421123,6.990002592480233
0.21451822506351678,0.6054707336530547,-0.3680850494859269,-0.5129037515469501,31.60923730900847
0.25303166116083187,-0.12390966753464976,0.011588154215763986,-0.06672265837425924,6.379730565426634
-0.31052702553190703,0.4546375941468795,-0.16598600842457592,-0.07475089599634159,42.11235272947783
0.2686211233682696,-0.1815158140737486,0.008540614417793675,-0.04458859224316007,5.212803595090725
0.5422510762780522,-0.19818628568849653,-0.17716329245261134,-0.18818440649781243,37.54531482753598
0.060668684458028824,-0.02823065077935031,0.002156328002234977,-0.016366446372305797,6.86413543781185
0.07613590599770677,-0.2403712868586182,0.3241285109640095,0.0788674272252301,41.33501083741788
-0.6747669846260057,0.17285152701490614,-0.012763993028300207,0.22303762988062784,13.7742558209697
-0.36633166593405636,-0.11195843130511983,-0.4003562222543197,0.21368715737425362,21.20029867854871
-0.26426501142284003,-0.00807336216224932,-0.012764507807450592,0.12749707612573552,4.3977070488889165
-0.009171458328414884,-0.03740051729480679,0.10223773880794987,0.02307027804536172,20.000283156618295
0.8819538168733553,-0.7332474488179965,0.055570274339988374,-0.07731359445367568,1.6051886180282198
0.24261980665322946,0.5436546848770248,-0.7669453100580805,-0.48702219777656125,25.54898212048682
-0.19216156913794138,-0.02465974407870243,-0.01113898565683476,0.10282824518750668,6.535589033536968
0.17153301400090934,0.3837076651792342,-0.32532733103352157,-0.3219314734555743,29.611826367480308
0.21015575769404496,-0.1254967029958149,0.007305493466579553,-0.04325534876321142,4.277719256993247
-0.12536630591755665,-0.26903103442584725,-0.05630663152051816,0.17952155845779885,34.1189202032465
0.6444654326928739,-0.40457152407116337,0.04436553721197758,-0.1276069229093018,7.387926041148063
0.07287934038578107,-0.19944269056152827,0.007284592635713624,0.061333706779847036,35.96867402011219
-0.0050128362406035585,0.0018631363505407913,-1.839485387440738e-4,0.0015739610531443063,7.4950990072145265
-0.614443882755906,0.400220294935699,0.05118785140503034,0.10167004882673977,40.13210807983505
0.015637578986400672,-0.005807365558578012,6.110898880116228e-4,-0.004931937017751939,6.56593038793098
-0.04989958888932553,0.08035253099764295,-0.1376388606270839,-0.015346717018612567,37.258330317950076
0.5372557133041838,-0.40652545852513555,0.02189669373527839,-0.0675377063731935,4.77501164141913
0.164753386701279,-0.19070678507824657,0.1490177131452005,0.012766058212199203,37.60340822790566
-0.07870543618600348,-0.01798303243445151,-0.005527754771491888,0.047204729407927665,9.10302427287771
-0.02817420713674517,-0.11345473815160664,0.038566525917303154,0.06838772265704285,41.49108570707743
0.09620555440232838,-0.03837393859279583,0.004027879292533645,-0.029345865756838566,8.600823683353838
-0.39375585736433816,0.1916059413178959,-0.2242828357250997,0.09622466298872785,20.146994124989742
0.30325168965799204,-0.17249368914464114,0.013058742819540158,-0.06762407304468183,1.8094304320125036
0.1450078307351115,-0.004423373940910898,0.07686418291009622,-0.07283488616901732,19.270993980896034
0.17889203925590003,-0.10237397289854774,0.006253301444022557,-0.039016685746358006,2.3229636418178856
0.15533373414528578,0.4074049409131851,-0.34636495757018815,-0.3269661022008462,25.624406672689954
0.4683584209451504,-0.34067730799472473,0.018414958454576764,-0.06597997140764031,2.7066697468665577
0.07110228997859104,-0.5205152689340875,0.14362938833993985,0.20207203643562302,29.23267048501655
0.3439848053631709,-0.21506295887002827,0.014065884866637561,-0.06660665796783223,4.274297198779119
0.16207460866428003,0.12280829664877282,-0.35043743101816605,-0.15333213721853625,30.827106095836406
0.33152612657239566,-0.043366132252324975,0.02540170910522211,-0.15524504629104444,7.435169002696307
-0.31320545656202603,0.3625322501666095,-0.0570258221810004,-0.024922385135228518,39.12505642102867
0.3064304604279249,-0.09366624678272135,0.019404812173028373,-0.11237967213231628,7.771627377372731
0.44560462063284567,-0.4538154104499451,0.104406264240914,0.004040725729199341,34.244262313525695
0.12540647095525148,-0.06253250726235678,0.004596789901652162,-0.03198244897544187,5.923555971359384
0.26931158567149394,0.2816700946395016,-0.07981673350988168,-0.3190782653200793,35.31133700500653
0.12860041291531,-0.04196880134518172,0.0062560317314174245,-0.044255556426048635,8.115974209218207
-0.5615594889317821,-0.09599117300219633,-0.5518546168609004,0.2826167416367452,44.51198358867208
-0.03784599936921609,-0.00813472548200849,-0.002707430496034846,0.022728194171805365,8.978515556502332
-0.09113849065993763,0.4619575310841523,-0.23471107443139516,-0.2042859063317147,43.42591410140623
0.5211515594568663,-0.41114143183740454,0.018280673007274074,-0.056657876697362206,4.2960856011474515
-0.23169356901940635,0.35310687584572387,0.02441408812805553,-0.06259756650240811,18.81005779424323
0.16085201322931356,0.01487166086607919,0.012278120132128983,-0.09189734579565963,3.7566858384397865
0.5185479797447505,-0.16354784249614307,-0.172678722217775,-0.1947403082783136,16.921885710188903
-0.25741066703277776,0.07246928080525585,-0.00798410973541873,0.0883784295122693,5.343745339980151
-0.07780765110323584,-0.21033358780594738,-0.1668549751857066,0.13440039535983545,30.08451915411187
0.32652582274820174,-0.22209570709149562,0.011318514683518398,-0.05364459583928767,2.6716961894122724
0.06890395835197688,0.08538069928183425,0.041427358708743436,-0.08023867345047002,28.950123840613966
0.2659362641874236,-0.14641480893650438,0.011157488084943469,-0.061606220299244334,4.8660020033507205
-0.3935761796821573,0.2663945103594851,-0.04379686061891609,0.06162867879839053,34.74806584235568
0.14764790301825986,-0.024293284225908957,0.008895241281178386,-0.06364200072597884,6.849959539149009
0.27601382790026724,0.06765067408768798,-0.2746249970090958,-0.1879389603892209,32.832900035266825
-0.051255880373321086,0.023002170003285454,-0.001569731913775673,0.013984424676665008,7.175373298358195
-0.09143598004604087,-0.20013504742007196,0.07758352227132831,0.1359452306110234,36.87643227057819
0.21564673580272423,0.015936670967445186,0.017042884772365204,-0.12295590114587647,7.986672665530093
0.460114956650042,-0.30456297359590184,-0.08124291015890531,-0.0809769587615366,35.14204213699989
-1.0169877064584842,0.13683013043874884,-0.01648769167896026,0.3614031240826248,17.689433381466138
-0.49167575818752685,0.020940779333581343,-0.2850606331730074,0.21066265813676022,41.882521664826164
-0.450705348455408,9.004720978677159e-4,-0.017292545427662852,0.2022340965838548,10.322484474658344
0.1525243819897889,0.33529416877796553,0.005926208923033272,-0.2775296050561398,37.526924741691836
0.06933503890263906,-0.04191662878031764,0.0018763630542573558,-0.0138834408728861,6.937495996321063
0.012155257132698405,0.1536635247808788,-0.18348342269104817,-0.08646369434320621,17.437056991623187
-0.13733621535831805,0.0395814189958258,-0.0049369061741450695,0.04770758707252671,2.907839536026569
-0.437882064926762,0.21868052584723993,-0.041302480224968255,0.10390865899945681,25.634054225258314
-0.2833097765263724,0.12055704655863182,-0.006499717207965354,0.07819045996521538,4.761709549757062
0.39664869191280266,-0.11789755834999943,-0.3310011526386022,-0.14981055710558605,25.81908000491846
0.4440348607159141,-0.13921109716796498,0.03349805180854783,-0.1649576897177382,6.159834105949444
-0.7618274781474379,-0.051788796190403344,0.04888064164720763,0.33858537036972564,40.27081467684146
-0.8591460250130929,0.050591990576739555,-0.019421110462000166,0.33682352702366447,14.00055833297096
0.5076821543145434,-0.05218042045520394,0.13466684586070185,-0.2568335692226634,29.830079959305316
0.762548327239732,-0.47167268950787655,0.06552792551018777,-0.15683502586711542,8.793527835105364
0.10705766026331673,-0.003846402317610839,-0.18929073612262717,-0.05300317205790571,34.9454735363812
0.12266391950163989,-0.054637544979131605,0.004993045046353909,-0.03459383396692943,6.928267296006303
0.6572563066497016,0.060897022916303875,0.20894972938206768,-0.436153498108783,33.68791117443959
-0.026261947542339306,-0.00621029071894938,-0.001927358061519387,0.016100467065024146,8.173881699220873
0.14337382296368587,0.2281845032007292,0.06771239943377994,-0.20473281616734249,35.904893959641655
0.24606043484453116,-0.10729843253595699,0.01212934220407602,-0.07188037291168511,7.631521822758817
-0.08721298739910245,-0.23376363502826028,-0.00569615206003369,0.14858134476965698,39.42351656246334
-0.13604743882964468,-0.03657503806834224,-0.009508026076774785,0.08274852940789112,9.367638903647187
0.5347575701261249,0.2121492167997973,-0.09146148988004918,-0.4574382995008204,36.54461801414698
-0.05755157379320276,0.020894376912839505,-0.0020442510996045186,0.018157619146605835,9.07919608891413
0.5955419241565038,0.05396794882406065,0.010005205825786675,-0.38681340787444485,14.735101208972747
