max_dif,OFV
2.032359261910921e-6,-1.2096611712308913e-7
7.48894150539442e-6,-6.941671237825631e-9
2.989934619762602e-5,-5.269061453816448e-7
1.9460438064278218e-5,-9.696607072839925e-8
1.732948936974954e-6,-2.974531589927665e-7
4.237802103085331e-5,-5.007285144298379e-7
2.5215380743924543e-5,1.437842254148336e-6
3.3879757158922913e-6,5.879841058487045e-8
3.055116207991218e-6,6.977300870403269e-8
1.8135292468218767e-5,-1.4173177920184798e-7
6.329525695375482e-5,3.765157075008574e-8
3.1660555943627267e-5,3.500857559401993e-8
3.5132115763530924e-5,-4.3588145359763075e-7
1.88712093719956e-5,-2.0502968212099404e-8
2.4050564184863177e-5,-3.013742002622166e-7
1.6810689110751884e-5,1.1154682511005376e-7
7.355104604048202e-7,2.7742977692923887e-8
8.316069808389503e-6,-3.3259200993285276e-7
1.0474974456553543e-5,-1.0154353660141169e-6
3.081807464039299e-5,-3.53673049069414e-7
3.7790959533379187e-6,8.085935832014002e-8
1.4714286778877428e-6,1.4141606996531664e-8
3.439549733890157e-4,2.6530189884965694e-6
5.630555831581674e-6,-8.24295658397034e-8
1.3861120232383506e-5,-3.077763444991888e-6
7.607399874737242e-6,1.636500801538432e-8
6.824291604770605e-6,-1.543837885975563e-6
7.0297392952556326e-6,5.728592267217891e-9
1.5856229205399308e-5,7.493965981097972e-7
3.6541496913761184e-6,-1.0461380117732233e-7
2.9210284288372357e-5,-6.752815480126628e-7
4.494700467233548e-6,7.490645792529449e-8
5.032106862867813e-6,-4.5374629564776114e-7
9.096056586971324e-6,1.7713128741547735e-9
1.1038485293712874e-5,-3.1028831415369496e-7
2.747162540089887e-6,-2.72661782041439e-7
1.1175510691595336e-5,-8.249736325183221e-7
6.43468528871427e-6,-1.2555742578967966e-6
2.0819864633314644e-5,5.336559922852757e-7
8.6729307920419e-5,-4.749514055379933e-7
1.1362795425129413e-6,-4.06123987772844e-8
8.541580903544815e-6,-9.49989553689079e-9
1.660586420183796e-6,7.289885317618428e-7
4.479221113795617e-5,-1.2812205403278654e-6
9.370900330063492e-5,2.5750917842515264e-8
6.149127524897324e-6,-1.154391968682944e-7
6.589687379138232e-5,-1.9836855216226468e-6
2.576570307147308e-5,9.54913366157939e-8
8.99699304107715e-6,-3.1632456654051566e-7
5.192350324478845e-6,1.5259553620694533e-8
3.4749911413667345e-5,4.3567614937956023e-7
3.3247008344727824e-5,-1.0919145794208163e-6
3.17406625252592e-6,-4.4340846017121294e-7
1.596832176427032e-4,-5.495567543256641e-7
7.028661607372255e-6,1.502589235258256e-6
1.0939226107925526e-5,1.4432038497602662e-7
3.2468773440152976e-6,-1.6202481774030275e-6
9.39159095178499e-6,-2.6256325114104584e-8
9.052694219918722e-5,-7.232620902186682e-8
2.477850951865257e-6,3.3985129732627684e-7
5.272279590684548e-7,4.993185243051812e-8
2.4132607762614167e-6,5.272619674201451e-9
7.81052243509911e-7,9.695626630445986e-7
5.93286714971053e-5,-3.2275327388475716e-7
1.7983093272000428e-5,9.423487306037259e-7
1.1665000392221958e-5,-2.625870410000175e-8
4.494697425944105e-5,8.253269001556873e-8
2.6143922020924193e-5,1.836605867389096e-8
6.04612013177519e-6,-1.292640661176847e-8
2.4751083906882076e-4,1.0363168412297341e-7
1.126548193500776e-4,4.787683202778226e-6
4.1399330691360703e-7,7.413254721200246e-8
3.4863011700858593e-6,5.979164185987429e-7
2.7509123080582398e-5,-5.943695846610808e-8
3.089685991325419e-5,-9.742894633291144e-7
1.160164219204951e-5,-4.442915138014314e-7
1.518233879492792e-4,3.0120830274427135e-8
9.79376297457063e-5,-1.492739265529508e-8
5.3002823086623074e-6,1.8189404471513626e-7
1.3244189562628544e-5,2.7925723955490867e-09
9.874491977646116e-6,-2.4388163311073185e-7
3.5729863052960664e-5,-2.0951667261126516e-6
1.998359681362749e-5,1.2161418254663658e-6
9.660536791467056e-6,-1.4999015807148908e-8
7.106224890862656e-6,-4.525163994628656e-7
1.2349248602655516e-4,-5.88701336567965e-7
2.791484478288468e-6,3.404518977845328e-7
3.3513810040464165e-6,-2.2263351242557405e-6
5.9697229616850755e-6,-1.0545959270302774e-6
6.918296590908805e-6,1.1954164103045173e-7
1.7119163960854777e-5,-7.716602453911037e-6
1.3084106744800511e-5,3.131583081739109e-8
1.3814000201728405e-5,2.487425589947634e-7
7.343042712965042e-6,-1.8647890343004292e-8
1.5857413360492734e-5,2.238038490531835e-6
7.1655762364647435e-6,5.878073316978316e-8
3.303108476251926e-6,1.708748698092677e-9
1.5660060496011652e-5,-2.4322398317622174e-8
8.36028933837163e-6,-1.9384852052439783e-6
2.4895997811835366e-6,1.0178453990761227e-7
7.89463342748542e-6,1.206867203507045e-6
4.1348674476443525e-6,-5.896831356544396e-7
6.463898000186319e-6,-5.726523966131936e-7
7.185312881838324e-6,3.279469584782646e-9
7.524469952641111e-6,-1.9781076439073786e-6
