max_dif,OFV
1.2383569734666922e-5,1.4949914906026152e-7
3.0988690229594856e-6,-9.719174354216875e-8
2.804609532089386e-5,-1.6234328903408368e-7
3.6778135784620858e-6,3.248409097267313e-9
8.739058073428674e-6,1.6832139237976662e-8
3.210077406964884e-5,1.2708151002627233e-6
4.166023939156105e-6,4.0933856837455096e-7
2.279142565481118e-6,1.6278631775890062e-9
8.901315868892201e-6,-3.252615599080855e-8
1.277607591942953e-6,-1.64591895668309e-10
9.165814608410455e-6,-3.48669317418171e-7
2.432073134706319e-5,5.507262201831509e-9
3.5776458389341625e-5,-1.3790444342021146e-7
3.867503099524994e-6,2.8555646736094786e-10
1.5959578931037943e-5,-1.0417090265946172e-6
2.648966986006085e-6,8.031424414411958e-10
2.2588246373217435e-5,1.528065283196156e-7
1.0284373088698118e-6,-1.0716554221801289e-7
2.11306304342615e-6,-2.611938086261034e-6
5.208504741471636e-5,2.177399593961127e-9
1.8776263167874507e-6,-1.4151594385225508e-7
1.5802558980225478e-6,2.1259438653942198e-11
4.804594829860287e-5,1.516779626342668e-7
1.3066250504492095e-5,2.2394095466893305e-9
3.3015631266605783e-6,-1.3959663647256093e-7
7.893116459864458e-6,4.93041163451835e-10
1.3587743227461146e-5,-1.4406514274867277e-6
3.443605308434128e-6,-2.727952974623804e-9
1.2662051635006777e-4,-2.716504923228058e-7
8.121052554883879e-6,-5.901326360913117e-8
5.768605046890807e-6,6.56434060886113e-7
5.352792936688666e-6,-2.2056964965599946e-7
1.4444997283091787e-5,3.905579717411456e-7
1.337494808406614e-6,3.524824876421917e-11
5.591510978869563e-6,1.1889356414940266e-6
3.4765775053763326e-5,9.743688522689808e-9
5.47917705481793e-6,3.9095671411359945e-7
9.349659972422708e-6,-5.59646481157472e-7
9.258048683694065e-6,-8.243434699295449e-6
3.298589165016269e-5,2.3028627893495468e-8
5.401098664953308e-6,5.921632606487037e-8
3.5473885480998696e-5,2.4287007267531635e-6
2.772845978743499e-6,5.41483063543069e-6
4.236091177438339e-6,-7.393846823688932e-8
1.1438450431722202e-5,-2.032082591085782e-8
1.8764163428463577e-5,5.840029784209833e-7
3.4148444326836946e-6,-2.429582849572398e-6
2.710790175186606e-5,-2.175612934252058e-8
5.975637834776393e-6,4.629070744499586e-7
6.094498278819138e-6,1.503446256378993e-9
2.2152971957400958e-5,6.023160636914326e-8
1.3971469121867863e-5,6.401714713888396e-10
2.0883293608164877e-5,-1.8921029010243728e-7
5.8719769950556916e-5,4.4840924218192413e-7
2.4065721686040986e-5,-4.6623164706716125e-7
1.4584754897370086e-5,-5.837637928607364e-9
1.1483282130089756e-5,-2.0879707562926342e-7
2.9779183620039923e-5,6.264495588936825e-9
1.4441837019305015e-5,1.8592102435377456e-7
2.2766241650748476e-05,-2.3936769011356773e-8
1.4050329692760766e-6,2.4743300741647545e-8
3.0340222437474917e-6,8.855760569304039e-11
9.739138022053784e-6,7.923650002794602e-7
4.188350921958961e-5,3.667038295240843e-8
4.174415039692736e-6,1.0339350353660848e-7
3.5463095366949915e-6,1.6876779267427366e-6
1.8468361416987267e-5,6.143888811038778e-7
6.186474714620083e-6,3.157899008954246e-8
5.6921952314381574e-5,2.3119621772593746e-8
4.971393463806123e-5,-7.10866519426645e-7
1.5076780473188833e-5,1.876623208829642e-6
8.792948267749784e-6,-1.2356530021406797e-7
4.6083661435769585e-6,-7.315525607509699e-8
1.0340368414631226e-5,9.937028977446971e-10
1.487249164472404e-5,-2.543950543554274e-6
3.906998858149713e-5,-1.3441454882467951e-7
4.6863156523944266e-5,-6.794231808271434e-7
1.0221414167048241e-5,3.7692243104459067e-8
1.8337824285105664e-5,-2.536035239586454e-6
2.4684093873628132e-6,-2.2712640657118754e-9
1.730616858070487e-5,-1.4750312757882966e-6
2.3029946260522127e-5,-5.354347336616883e-7
1.9628195235821266e-6,-5.158908678026819e-8
1.3530103294710771e-5,3.5147465631268915e-6
2.8743528386609984e-6,2.1273137917887652e-8
8.821759934884987e-6,-1.4398710668217518e-7
2.893088567684776e-6,7.21854476637418e-7
3.141401544309863e-6,-1.1770864016824589e-7
2.78864239337262e-5,-3.362931799699709e-7
1.34152383821088e-4,-6.624424443657517e-6
4.009799793619484e-6,-5.559363906115777e-6
6.4596980954428895e-6,6.51093401415892e-10
3.643694911750761e-5,9.111829513130942e-9
4.2824892010281945e-6,1.173273034282829e-9
2.5895173247802994e-5,6.393800340731559e-6
1.2986916120089065e-5,6.1482090529807465e-9
9.95843553122655e-6,-4.2430460922560087e-7
2.7641010457019055e-6,1.375610736431554e-10
1.605045612501632e-5,-1.1673259550093462e-6
4.364288343037398e-5,1.2894666667762067e-8
4.233916492291101e-6,5.628782062672144e-8
5.82664730700011e-6,8.282008558957443e-7
2.6768998093354424e-5,-6.282083191422316e-7
1.4455735076190912e-5,3.341980483462237e-7
1.2283227563830712e-5,4.258328090145369e-8
1.2045033323129437e-5,-5.150894111238813e-8
3.399178086196941e-5,-2.325216890142201e-7
6.194668311254592e-6,1.5308974443684065e-7
6.866641716396504e-6,3.6122123958648444e-8
4.8359162092559416e-6,3.2078606437835333e-10
3.528600772739754e-6,1.8327519768490674e-6
1.468252441405582e-5,2.8911015448329636e-7
1.4527309935207997e-6,-3.019417107452682e-7
9.980582861241621e-6,9.069882622725345e-10
1.1774816084025863e-5,1.7722038450074251e-6
2.1652011497431956e-5,3.0110767212931933e-9
6.745735654925533e-5,-2.5773127987349653e-7
1.2238745169410037e-5,7.990745842789693e-10
4.382543149702989e-6,7.928041583227241e-7
2.153375215419029e-6,-1.840988161916357e-8
1.6478088198934593e-6,-7.664762122772117e-7
2.1951611388210113e-6,3.376143808964116e-11
5.130425160849994e-6,-8.993039912752465e-8
5.0439505974511634e-5,-5.7683123166896166e-8
1.6000681588457244e-4,4.1389920824030924e-7
8.300769516654538e-6,4.704876488403897e-10
5.350627745211167e-6,1.129349900708121e-6
1.6038332915427334e-6,-2.284981626132776e-8
1.0654639856555459e-5,-5.536806213513046e-8
3.297654843442948e-5,-4.4892281092501207e-7
5.0849353848581025e-5,-5.974406462883053e-7
4.2529410850263016e-5,2.305498014720797e-8
1.0455719015894926e-5,1.701242737794928e-7
1.7953420985102053e-5,2.4732660364179537e-9
3.5867661048683e-5,-3.932540700191112e-6
3.080675481659245e-6,-1.1485692397172897e-9
1.5212462963820617e-5,-8.278299929997956e-7
6.763226368999842e-6,1.351862621845612e-9
2.0346551765609844e-5,-3.243384099960167e-6
1.254008208284585e-5,2.461732151459728e-9
6.091051711842876e-6,-1.8298067061550682e-8
2.1317313094390555e-6,1.1431744439960312e-11
7.478832959789683e-6,1.7572912724972412e-7
1.333421241533515e-5,-7.81289566376131e-9
1.0527012297256721e-5,-1.4425875960455414e-7
1.1870803015900933e-5,1.353067879961145e-9
4.369309220014772e-6,2.1025789465056732e-7
8.59291071167445e-6,1.574313834851182e-8
3.6587121596327876e-5,-1.5314307688640838e-7
4.63505734031068e-6,1.5544721065907652e-10
1.110757964989384e-5,2.5427098648833635e-8
1.8511522169389893e-5,3.1007685308281907e-9
1.0766745588114413e-5,-3.5369787099170935e-8
5.364329729473649e-6,4.5129588954750943e-10
4.475294500526708e-6,8.58004715809102e-6
4.947391792284317e-6,1.7872867630330802e-9
2.754742955558831e-6,2.8633895965413103e-7
8.732154736756925e-5,-1.2949285252972231e-6
4.697863948036063e-6,8.645554274266942e-6
