max_dif,OFV
2.664000239038923e-4,-3.209480407662113e-6
6.384621274104509e-4,-8.354366683782644e-6
6.432428378302102e-4,-0.011160682084829787
2.7607154358388615e-6,2.3815940046745254e-6
4.950948399007338e-5,-1.1152571744332818e-5
9.256526521511654e-5,-3.3979820752705336e-6
1.6374666832931131e-4,9.406293912661567e-7
2.3333883055037857e-5,-1.6309495016741948e-6
2.813737460721777e-6,-8.233841406024567e-6
5.6680434297281405e-5,-1.5305196185977366e-6
1.0658007220221144e-5,8.198253908631159e-6
2.2917549998606457e-5,-2.1177292879315246e-6
1.7063325581785998e-5,-2.0261484074524105e-5
4.61234149420342e-5,2.215793195148308e-6
6.130322096403818e-5,6.3790540636432524e-6
2.5146261175029716e-5,-5.654010173827828e-6
5.9648418545110715e-5,-4.582844638889583e-6
1.4235705719234382e-5,-2.679006811945328e-7
6.632419821650526e-5,-1.3955241726648637e-6
1.6492613563540148e-5,1.1487854001401843e-6
3.7650890263314064e-5,-7.378960376058785e-8
1.4421546719439737e-4,-1.1845400229582026e-5
2.9282121088781185e-4,2.9652500961319106e-5
1.271627992295358e-5,8.467680252977061e-6
1.915268779335566e-4,-9.970180332885548e-5
1.4831599658165356e-4,-8.839157700002431e-6
1.5826713345096222e-4,5.788776185511324e-6
1.1204713502076247e-4,-6.1105675843720064e-06
3.593194207641981e-5,-1.757530430523957e-5
1.689925765107625e-4,-1.7608874784968975e-6
1.8344942887882354e-5,-1.0163846177135838e-5
1.4633128315603767e-5,-7.961498181607851e-6
1.2253549704749345e-4,-2.001453086819538e-5
2.297092612653373e-5,2.780198489205077e-7
4.4257688193297386e-5,-2.709562188840664e-6
1.0573589562358618e-5,8.501294868068499e-7
8.369954511411681e-4,-7.27045654258518e-6
1.2437177636964725e-4,-2.067846626374603e-6
9.10012686629047e-5,-9.73799064993841e-5
8.45978811331305e-6,6.759757706475966e-6
5.977459471637192e-5,-1.150213765299668e-5
1.0027549757599119e-4,-1.8493244680062304e-6
1.3498695279524542e-4,-3.892754470058435e-5
7.87575645281452e-6,-6.719551710610006e-7
2.4011050200031803e-4,-4.13320861909483e-5
3.2762709982307736e-5,-1.9739410206387475e-7
3.9127094040508625e-4,-7.09863052890114e-5
3.4500262012598926e-5,-1.4615286509922498e-5
2.6185092511124666e-4,-2.8210129528360994e-5
9.815657510653386e-5,-1.1453043091691484e-5
1.0247917860167766e-5,1.0908785718299896e-5
3.828500806630705e-5,-1.9101023518430793e-6
3.861647395184422e-5,-1.3738818992692359e-5
2.9402782434601038e-5,-3.7849924563460036e-6
8.53976850585525e-5,-3.1895664733383455e-5
1.7363138420224689e-4,-2.2731459715430447e-5
7.808482642506799e-6,-5.886420083811572e-6
9.590156523742177e-6,-6.785796662356347e-7
0.02116350606695716,0.2937132586158029
1.389205901227153e-4,-1.7794078294386395e-5
3.544613959836629e-4,-5.714705580217583e-5
4.231370659771305e-4,-4.170008878467968e-5
1.7588570749019206e-4,-3.7011236813100368e-6
1.970143158835352e-5,1.0092025339858424e-6
7.397686388874343e-5,-1.395375136326038e-5
3.0483012439935786e-5,-4.626562390974698e-7
5.478208560530244e-4,-5.166437524906087e-6
8.932661579051648e-6,-2.4817815820199485e-6
3.925451644017277e-4,-5.897276338373558e-6
2.362471521619256e-5,-1.6855531193016304e-7
4.116243802761606e-5,-7.877219454144324e-5
1.8534785776747054e-4,-1.2738360524622294e-5
5.100388608387796e-4,-4.354673822604127e-5
9.221471695351757e-5,1.4059791437759372e-6
4.975320506712356e-4,-5.9907525695734876e-6
9.742017537353598e-6,-2.265771280818285e-6
1.3449417263793638e-5,-1.7028022369913742e-6
9.9759106774455208e-06,2.638614162719932e-7
5.243689790013217e-5,-8.699434630443648e-7
4.2919680948577676e-5,-2.8703985393008224e-6
1.1482272784311548e-4,-1.3824377909088525e-6
1.0619191014754614e-4,-2.5442210738191307e-7
9.725902411339415e-5,-2.733488670259021e-5
3.297537185286553e-4,-1.696250883043149e-5
8.268280133472139e-5,-1.4800485317323364e-6
5.279870438159792e-5,-1.5114969516005772e-6
6.080494527145924e-5,-2.0237263505862302e-5
1.405568814767666e-5,-2.239990628538635e-6
1.6629393387267936e-4,-5.660090202752599e-6
1.2282218400874734e-4,-1.6630979757792375e-6
1.9017393177553354e-4,1.796447479307517e-5
5.4292953914750075e-5,2.7891668068491526e-6
1.827927483319114e-4,-2.5445231905507626e-5
5.089972484572519e-5,2.269542294541793e-6
1.283307156219049e-5,-1.9077931142419402e-5
1.5205245095458497e-5,7.691751228833255e-6
2.6901296494501794e-4,-1.999210945058394e-5
2.0840563307375493e-4,-2.7200100170432506e-5
1.98639771337758e-4,-2.4723738697218778e-5
1.321634123381283e-6,-7.24916716876578e-7
8.430755505101084e-5,-1.3677267311607011e-5
9.412915199139005e-5,-8.14157666617632e-7
1.279300228201885e-5,-1.1401226220897343e-05
3.347461270564178e-6,1.7356313676053503e-5
9.861869932230651e-5,-1.7644681591377775e-6
1.0628275344870541e-5,-3.1724039777358826e-6
0.0010094236518160826,0.01703116448658193
3.470307997760231e-5,4.2601428251742846e-6
5.497946234710505e-5,-2.8498427298018214e-6
1.1104786006552029e-4,1.9115443503636698e-6
3.9791925571736053e-4,-1.3302454959784882e-5
3.3199047502846524e-5,1.5005848359450624e-6
3.827229281475506e-4,-1.7208187941264441e-6
4.3513539140169895e-5,2.9563943293453576e-8
4.602774706606766e-4,-2.1938488110606613e-5
9.589469784299087e-6,3.7087151447678934e-6
1.3175733731635164e-5,-2.2031678383882536e-6
1.1162196745499666e-5,6.45459499182266e-7
1.3891694795820086e-5,5.352527750801528e-6
1.8477979617792517e-6,-1.5216190842437527e-5
2.9346700003478366e-5,-9.809909123248417e-6
3.133321105658893e-4,-1.1688192419256893e-5
1.8872370927718396e-4,-1.0984166117111727e-5
3.3690592787263094e-5,-5.45386398620451e-6
6.026447866530615e-4,-9.38954674438719e-5
4.569365155058791e-4,-3.85693832409828e-5
6.925853560110395e-4,-1.756686206277891e-5
1.4839284157880384e-5,-1.4458357943780697e-5
1.6786496840281995e-4,-2.00585217413618e-6
3.057381133379604e-5,-6.1763901015865486e-6
0.018840068209654448,-0.5595399938530008
1.4113767321216608e-5,9.058276120299524e-7
3.374981272068478e-4,-3.7843543999827034e-5
4.4777486576275116e-5,4.724134827327475e-6
3.232312116180358e-5,5.5058583825484675e-6
3.19839635788267e-5,-2.7618572158161214e-5
3.917308739535226e-5,-3.24817716546022e-6
1.2586382808597862e-4,-8.254513529593055e-6
3.3140922936489986e-4,-8.061505646139722e-6
6.715750842366303e-6,-5.164966037085605e-7
1.1494308133142006e-4,-1.5050265083971226e-5
2.8634267831697396e-5,1.3235139153522368e-6
2.789147503828304e-4,-1.2160628109825211e-5
2.7605051121551427e-5,-9.572840902194457e-7
7.217675833089285e-5,-1.8740985339604777e-5
5.4313828292518185e-5,3.2627502273285813e-6
1.8708228684561435e-4,-5.6464735898487106e-5
6.89799091845994e-5,7.219433138416775e-6
1.0085021599426957e-4,-1.5875243114749082e-5
1.2082063121321429e-4,-1.7731257564435055e-6
1.5513229177339624e-5,-3.630264824749929e-6
1.3468264033950073e-5,4.836016110232322e-6
2.4588177816667334e-4,-1.0357393101401158e-5
8.236314016372114e-5,1.1694953929719532e-6
4.1069479410627e-6,1.998459545404785e-6
8.080715669073202e-6,-3.8102185335731065e-6
7.835146238596748e-4,-2.402016639280191e-5
1.4413816992231432e-4,-2.5327524166840476e-6
2.2016036737342037e-4,-1.867464988691836e-5
4.567198640925696e-5,1.4633252609641545e-6
7.59374362441223e-6,7.588269163250061e-6
1.6493148145691264e-4,5.037093062654208e-7
1.0341946536152058e-5,-9.840792994708636e-6
1.4163678552225889e-5,5.078554004889213e-6
2.4755109178742373e-4,1.1553710841383236e-6
4.224275644018616e-5,-1.1535726045508454e-6
9.095428075928114e-5,-2.755117805008922e-6
4.516634469270582e-5,-1.6758343432954348e-5
2.7575647933945554e-5,6.3320999572624714e-6
1.6026237739620862e-4,-3.3380425712437045e-7
1.9789575359526586e-5,2.274212206998527e-6
3.281026861963465e-5,-1.457033358853721e-6
1.9121931566154493e-5,-2.060726813368774e-5
1.6098181927895472e-5,-3.6621784715862304e-7
9.964047637939233e-5,-6.241159487530012e-5
9.335126487042267e-6,4.357028499768489e-6
0.0013459804208112668,-2.4502227674361166e-5
1.594504037325809e-5,-2.0899806685292788e-7
0.011852485650497013,0.3107479399388353
3.892964079682971e-5,1.000295295483511e-6
1.972755884524062e-4,-1.7998513669681415e-5
1.5039774691860686e-4,-3.7701224000485922e-6
8.963285809227006e-5,-2.780040781402704e-5
2.861568478374236e-5,-4.641730555476897e-8
2.2035138041021085e-4,-4.839192452976704e-5
1.9516532178120545e-5,2.182330138822408e-8
3.0194814559542094e-5,-3.20866510961082e-6
1.3221803789338626e-4,-3.4978740208302384e-5
7.278154878756205e-4,-2.6452661558096224e-5
7.348456179048955e-5,-1.2302710503675485e-6
1.2818294880664535e-5,1.872535359837002e-5
2.9527504631341925e-5,-5.956038934940011e-6
3.9804342108484825e-6,-3.374449197934837e-5
7.938495440934867e-5,2.2470669716057046e-6
1.427017348016868e-4,-2.2616332749691992e-5
3.12516340991692e-4,-8.43235022429667e-6
1.997757666780757e-4,-5.365401463564012e-6
1.91570066142445e-4,-3.113011990407699e-6
1.264750267802421e-4,-3.5294311146572e-5
6.248106682815724e-6,3.4420218923969514e-6
2.0965810066793578e-4,9.168870782616523e-7
3.8130731040475485e-5,1.0993868153619246e-6
1.117035958161372e-4,-1.9556536727804996e-6
3.233867909829824e-5,6.919763901880316e-7
3.300651053438908e-4,-3.4028232697380645e-5
1.524921568691404e-4,-6.309199290122081e-6
3.799751156218362e-5,-1.1763761534666628e-5
1.0967544984585853e-5,4.449984883692082e-6
7.949432812806717e-4,1.1799368735410098e-5
4.252751545421457e-5,3.283231322370739e-7
4.270483538777103e-5,-4.696949766014313e-6
4.155741595881618e-6,5.9371571801136724e-6
9.063787466589979e-5,-1.8333446448082213e-5
2.7500817335933236e-5,-9.906664315550984e-7
7.28738871099921e-4,-6.251113233446404e-5
6.822402629239055e-6,7.037175597801593e-6
2.0465931033623874e-4,5.010481721967608e-6
2.4533778561190768e-5,-2.2602172844443658e-7
1.9331022641816582e-4,-2.4908218755115286e-5
1.947080596442774e-5,-1.0566642947296145e-5
2.0236511974858207e-5,-1.0935796481703619e-5
1.91315334070713e-4,-6.300801090652897e-6
3.8913645771944394e-5,-6.999239598570739e-6
2.7714058123962104e-6,1.826925529613277e-5
8.882238979704415e-5,-1.898177430348369e-6
1.3484901624931378e-4,-3.376866830606673e-6
5.095998363307144e-5,4.823573718226726e-6
2.34331600526827e-5,1.9599495888478202e-6
1.0333469451567073e-4,-1.0437338147539776e-5
5.9116668136627304e-5,-1.6368878696937372e-8
3.8847927990952503e-5,1.2447970689777321e-6
2.0816298658193552e-6,1.6986020057174755e-7
4.402052528746148e-4,-3.002295906640029e-5
1.1551013136977539e-4,-3.410897774003274e-6
1.5890835760207223e-4,-3.318124242213116e-5
1.310884412025759e-4,-2.983356259811387e-7
7.751751829406044e-5,-2.0645665010476932e-5
1.472557479574508e-6,-2.0923681081086443e-6
5.694465343505928e-4,3.6617682042106026e-6
1.6827949621260607e-5,1.8304630344800898e-6
9.74093143739918e-5,-1.1977968188858767e-5
4.271321471934944e-5,-1.509263180210496e-6
1.380364040830251e-4,-5.610962880098214e-6
1.0422072331751055e-5,1.26283155044149e-6
1.7030183073918348e-5,-2.445280016516449e-5
1.9917672545527454e-4,-2.5701058063987148e-6
2.0418804569368943e-5,3.7119031901511335e-6
1.164957348497031e-5,2.4298087595298057e-6
2.0859080676093045e-4,-3.761949730574088e-5
1.1041481683626841e-5,2.147941478014559e-6
1.722593869738498e-4,-1.3698819074647872e-5
9.457108849725282e-6,1.19916864846914e-5
5.1489593029474534e-5,-2.666811163010152e-6
1.8256883323609918e-5,5.762002039944036e-7
9.92769330668275e-5,-4.524860962362709e-6
2.960724412012783e-6,4.842154204709459e-6
1.7045452456709853e-4,-7.971109285875855e-5
2.672275662815131e-4,-2.5255527287271207e-6
3.165696476844504e-4,7.360141438539358e-7
6.280168786509943e-5,1.2759936858230958e-6
5.563545258961133e-4,-2.8154248262524106e-5
5.432795029854977e-6,1.9005605977895357e-8
