max_dif,OFV
1.0593786104046155e-6,3.1206498363189894e-7
1.0762744170048408e-6,-2.483896075489156e-7
6.256532330745423e-6,8.138007075331188e-6
2.600474413982229e-6,1.6450500499587406e-6
7.865122217766921e-7,-3.9165929877071903e-7
1.4842678082611337e-6,4.2325248372776514e-7
2.2895226327035445e-6,6.657081279115573e-6
5.853469508132134e-6,2.2090301676769286e-7
3.09760043454288e-5,-2.504959155658071e-7
6.818059963553669e-7,-1.99363152830756e-6
1.9540572916421084e-6,1.3497650499516567e-5
4.600860542686158e-6,-2.7814626815114707e-6
3.6448008672307353e-07,8.640785793545547e-7
3.5651656690172118e-6,2.3657986414349352e-6
2.4863133374215442e-5,1.2169534059580656e-5
3.3059345363373096e-6,-2.2151262157876772e-8
1.7458906808240912e-6,1.6498346084858895e-6
5.2048002471306865e-6,-3.5250367940165006e-6
8.836669239772115e-5,-2.4747336624386662e-8
1.3092905304795677e-6,1.361512081743399e-6
5.919904137958072e-7,1.0707217512617717e-7
1.2345913740288705e-7,-9.166956616013522e-8
1.6706900738960861e-6,9.725830473428232e-6
5.1481706839426585e-6,1.7858719303376347e-7
7.634158506650136e-6,-5.053405857324833e-6
3.3967396709244646e-7,1.4891253954374406e-6
2.2171994364383885e-6,7.743893888800812e-6
3.615834149209055e-6,-1.7874758881930575e-6
1.8141189211118292e-6,3.1054845806011144e-8
4.814224837834669e-6,-3.197713784430789e-6
6.173901651458388e-6,3.5539368923309667e-6
2.1466704191175356e-6,-4.232806462667327e-6
4.73508286802371e-7,-2.9293353662751542e-6
3.7706010327931416e-7,-7.750318022914371e-7
2.7054224986580604e-6,8.988797119968694e-7
2.0704030475326984e-6,5.010771907620892e-6
4.085749858038475e-6,-2.004532149157967e-7
2.4698176551637974e-6,-3.635196792473039e-6
5.56804924738114e-6,-1.4080017692208457e-5
1.6391012616079337e-6,2.8556170139637516e-6
4.840962502355955e-6,-2.314649307777472e-7
4.3828590000002943e-7,1.6296351645905816e-7
7.151674641242556e-6,-2.252340465247471e-6
7.100303794819973e-7,-9.280300794500818e-8
1.795831205964049e-7,1.2092332397628525e-6
3.908680201673148e-7,5.2349347967606263e-8
4.259350478763579e-6,8.373149725571238e-6
3.368726566380098e-6,-8.325157507371728e-6
4.2364030729546975e-6,1.5458878408480814e-6
1.6636050299556615e-6,5.550973106949186e-6
2.033814928692479e-6,1.240173059358085e-5
4.518710255488334e-7,1.2429564186788866e-6
1.3376613234344686e-4,-5.837527297103406e-7
6.334834005417012e-6,3.121213332235584e-8
9.065389768033152e-6,4.341948880437485e-6
1.0149722746155554e-6,-6.201526987936745e-6
4.432028252345627e-6,-1.0909427459182552e-6
7.704298165439341e-7,6.498580109592922e-7
8.774082192640421e-5,1.4669634396113906e-6
4.4229339016266245e-6,-9.657814388219776e-7
3.432670445229398e-5,-6.904496316906261e-7
1.1005939074808988e-6,-3.9118018690942336e-7
8.397789348815743e-6,5.895948319789568e-6
6.359767872263222e-7,6.763904405460153e-7
8.086651020200453e-7,-1.2312201889130847e-6
1.993742398856413e-6,5.379620553469522e-7
2.1323274243534307e-6,8.114665398295529e-6
2.5492851480346523e-6,-1.549789852006711e-6
2.9664149960029196e-7,-5.995539993364218e-7
4.535836532759685e-7,8.31750899266126e-8
2.2078218246810253e-6,-5.752663355451659e-6
6.966048984988985e-6,-5.3771666141955166e-5
4.989140638053668e-7,-2.5846570395060553e-7
1.0809140491008229e-7,1.2686704824460548e-6
2.0805555020209088e-6,3.2955398481249176e-6
1.0677198299668955e-6,-4.0773626661660956e-6
1.3891108237573668e-6,7.015412094801832e-6
8.707426983334265e-7,-1.8482534862584998e-6
1.9739593810075284e-6,5.461128417039163e-6
4.0664815956076295e-6,8.674260545404877e-7
7.912373753860182e-6,-2.5556509797297622e-8
9.66624351447093e-7,5.243615373018429e-7
8.603328722267545e-6,-9.798216090928236e-6
8.73637635977198e-6,-4.391370133305372e-6
1.5996937305961037e-6,1.590959186614782e-6
5.108980742796199e-6,2.5370665035495676e-7
2.591375067320656e-6,-1.6377977729575832e-6
2.201018510450403e-6,-4.4312514386746216e-6
3.504166765228023e-7,-7.372603434419034e-7
8.905805711556525e-6,-3.836532471268583e-6
4.781670990772202e-6,5.284124043214433e-6
2.6119229986493187e-06,2.2732457694019104e-6
1.0544136893053668e-6,-7.056062543142616e-7
1.1200014172346728e-5,2.631840736455615e-7
2.2387165305032264e-6,7.248498164358352e-6
1.8376712378225503e-6,9.169509979756185e-6
6.145108768507157e-7,-1.8799610330688665e-6
1.074597887885248e-6,7.164323569952558e-7
8.994307452677916e-6,1.169635621067755e-5
8.002029616219208e-7,-1.3038210688876006e-6
4.551306883315842e-7,-7.593678930106762e-7
2.3537999789546848e-7,2.1047541842733608e-7
2.464029217945304e-6,5.995967597982599e-6
6.284173059353804e-7,6.029917027916554e-7
1.5692618986372695e-6,1.317424761282382e-6
3.8202281210653055e-7,-2.53591261767383e-7
