max_dif,OFV
1.6764539471844642e-6,-4.191430100775051e-7
5.556154074048969e-6,-4.333223584396251e-7
4.0305820460384556e-5,1.5111726154870553e-5
1.0104626468138145e-5,7.182201580135938e-7
4.4957995701255804e-7,4.3517890802036163e-7
9.319643431955973e-6,-2.2741712024654248e-7
1.9883227985573182e-5,5.196464503143261e-6
7.723766268674659e-6,-4.585296594861177e-6
4.377485938034109e-5,2.026483333139595e-6
1.781000581531284e-6,-1.2618187010815518e-6
2.005131541801819e-5,1.1885718862458816e-6
6.268965786794534e-6,-5.508734526316061e-7
2.2256710531934584e-5,6.568772406012613e-7
3.499222372118831e-5,-1.8103816730175026e-6
1.6262674608913397e-5,3.0559406951624624e-6
2.994289793820104e-6,-4.303444294251335e-7
4.512474780588027e-6,-2.6783192481616425e-6
7.244154646771084e-6,8.223611791535745e-7
4.8498943466879944e-6,4.1123654881403127e-7
9.27891598129438e-6,-2.1501764901898923e-7
6.57383704591978e-5,8.346242665879799e-7
2.147151712747486e-6,-1.0782601318481966e-6
9.260982452552469e-5,3.9849040430084415e-5
1.3210981133554501e-5,-6.107070227301392e-7
3.2320540379326967e-6,2.389139812208896e-6
6.15163476291869e-6,1.6572518024560168e-7
3.397136393051836e-6,1.9215072807554634e-5
3.9999374861626746e-5,-3.5964639328867065e-6
6.425414230459836e-6,7.885995501055731e-7
1.751597533622128e-5,-2.4451482349974185e-7
4.614313251871901e-5,2.134961855659867e-5
2.7121167254229306e-6,8.637086507334857e-6
2.319712968379406e-6,1.1420175809462307e-6
2.664947816932023e-6,-8.117156635734091e-8
1.9736180845086633e-5,3.0787306997126507e-6
9.269377358135383e-6,3.19483347333005e-7
4.879559790762691e-6,5.406649215444759e-6
1.0976399372358181e-4,8.450315522878782e-7
5.990274247080762e-6,-2.9710743092437042e-5
9.041585598060231e-5,-8.339958128544822e-7
8.974898109415097e-6,1.560194000660431e-7
2.3075500779817792e-5,5.02283027103978e-6
2.473780820244631e-6,-5.821390402616089e-6
1.568075759322829e-6,-1.6448941511093551e-6
3.608023534051874e-6,5.276071266990812e-6
4.798661901106449e-5,-7.8242806517137e-7
6.292919932995855e-6,-7.211396351181065e-7
6.382174650931827e-6,-9.445043620104343e-6
3.1617870344151085e-5,-7.727934452361751e-7
8.283002268777429e-5,4.1657018048368855e-6
1.2030363481213557e-5,1.427689397814902e-7
6.287493359580232e-5,-1.3030764326460442e-6
7.34610387519985e-5,-5.616905994543231e-6
2.5644572607633198e-5,6.50489171416524e-7
3.8092270179812537e-6,9.41888590233475e-6
1.5848459563788664e-5,-3.576331984334047e-6
