eta.ETA_Cl,eta.ETA_Vc,eta.ETA_Ka,eta.ETA_D2,ofv
0.3362759454957468,0.08874475324429167,0.04590786063565032,-0.3321861944163688,22.65734554015493
-0.3558940093789575,-0.010655388054903934,-0.002994429217804376,0.025220597599710067,5.958556320045004
0.8001858291195585,-0.11616056830604059,0.017336818599920634,-0.14885308253545312,18.313569686643927
0.22956805894386328,-0.10657935743821038,0.0020039386528747233,-0.016535886651279925,4.704874880599249
-0.4328245335712665,-0.2604576543186729,-0.05277759326992776,-0.00954419106523132,36.132553320968036
0.20345894638644957,-0.1091273357896089,0.0015019740124823904,-0.012429523791471588,5.302040337979987
0.2082172197528288,0.09301802814997565,0.08672244259707186,-0.03232189790867277,34.01623523556308
0.09699909122200719,-0.02542684580186442,9.375815989626415e-4,-0.007748998269311891,7.841495393072613
0.2100392462828375,-0.22581847030900276,0.1324613267371596,-0.345097962389035,38.09940842368346
-0.1733948274527855,0.012478450287255824,-0.001545262818502423,0.012894232410077058,8.618796436836526
0.627654967397442,-0.19249598380990174,0.04846874398831914,0.43212167824256376,37.848632687748946
-0.1103969275595079,0.04111049785871644,-6.877650373448196e-4,0.00571036656149679,9.16739073363007
0.10604129717098638,0.5875401120702382,0.009789323257813154,0.3400787787805995,37.16076280273697
0.6598060227239345,-0.2983720448582101,0.01127848972409662,-0.0881000705854624,10.701995528214033
0.46061253617449294,0.070237918815258,0.010264133260561236,0.18236644824092377,39.159482509445944
-0.12740151612214395,0.024601709139988607,-0.0010467236368997318,0.008570318196862475,10.519461352858588
0.06969997119358812,0.44462362663387056,0.07549140293298044,0.29106065850751056,40.68987041427395
-0.630250967024406,-0.046884217375899775,-0.004354248205184738,0.0368887814436938,12.817208738587258
0.016716433626956205,0.040258111482803796,-0.025807125010077328,0.2591237399958905,45.92286722031966
0.07776446164008437,-0.040722435137959256,4.8190802907952353e-4,-0.004010842694433452,9.163054111674695
0.17414848583453874,0.5950715805482069,-0.09709932709566263,0.28962167004560835,19.993043622255218
0.0349888585084411,0.0015149255510206966,4.319055593769515e-4,-0.0036143879117026888,5.040072203822183
1.2426578349189086,-0.059135886658362335,0.04956682490767157,0.40035241170693603,23.441720013522566
0.18757038082091465,-0.042040618858826845,0.0021289388864343794,-0.01746038979207325,5.75690816398416
-0.8567698703602763,-0.4491944464944388,0.05096599294215015,-0.20589526831427962,42.244606960929104
0.38513863397912634,-0.1627999989105151,0.004501570359367504,-0.03669597300132258,6.854820965119494
0.17893061126867965,0.4917959015707783,-0.015514631868997961,0.06787034852548257,35.00918864296376
-0.40523531222531634,0.10074863178113515,-0.0021159575597338165,0.0176050298287668,9.789955552599208
0.1587137772196752,0.06191648450703844,0.03101701468290802,-0.18991646257514205,36.0393600688252
-0.56749897795548,-0.07518479736206984,-0.004534115503138929,0.03851229983770409,11.178842957697844
0.012745117840957505,-0.011391889087540432,0.07119781117953475,-0.11506255158714239,39.69753967609765
-0.23758413281061855,0.11027255764355058,-0.0010516041414796813,0.008575201902294277,9.139831039558029
-0.3597953764463155,-0.26545101155829653,-0.04846558896426482,0.06835860942308952,43.363200130444135
0.023438626830551097,-0.004468289054374643,2.0312656964104671e-4,-0.0018658939958940634,8.661178108136916
-0.018585237917096733,0.1683725797487706,0.0038711722483090244,0.20105662735758995,42.32148857051229
0.0031525068753237404,-6.10967856767542e-4,5.396920960610693e-6,-2.408084268571656e-4,10.1588344848979
-0.025626000204741435,-0.2877936759775555,0.01780413330892769,-0.0068799762098462275,42.7691151828049
-0.16273496842923324,0.05086747932422045,-0.0010467588928426384,0.008671605881409363,9.134993270510282
-0.7093877297527861,-0.2550048713065056,-0.017498739625204218,0.07296899246543208,56.019051824991294
0.3387668662423623,-0.23397031367808205,0.002183537180973458,-0.018138574206451395,7.39960207302485
-0.3090416921124656,-0.25012975254983955,0.11347633357159426,-0.2227328055567415,25.369956603456814
0.29167887469418313,-0.1602040907910999,0.002411640303039213,-0.019934837087838397,3.361750593784449
-0.65552165542365,0.24305893922524158,0.015680117831521193,0.042232232540814416,33.688456623058016
-0.10975418889769847,0.04790130045717842,-6.09162739446441e-4,0.0050613950619486075,5.216955564507977
0.33204172487681427,0.12348945968567049,-0.006696659103244099,-0.0375336690931639,30.010978295844748
-0.03084876014210803,0.010087024157672075,-2.4188403502279366e-4,0.0019046469423223665,6.186063734217324
0.37595570931916,0.5458955574384263,-0.019510523810295978,0.31960821905455555,34.579939163299755
-0.5511728573955473,0.05200416692750669,-0.0031469826684620878,0.02635510528107578,11.371872152713593
0.401821800287991,-0.09617749372391397,0.07315208788670784,-0.23647244094134887,34.93646548238642
0.7229761718164213,-0.4324421955061244,0.011221226370623479,-0.08822395869510712,9.957613708507443
0.521261303467512,0.11371842907658129,0.049918299338431,-0.19323939463300385,36.964092093035156
0.07947320699747192,-0.04647022332138343,4.2675771897255515e-4,-0.003601970071736951,7.166004235115205
-0.07453009879880985,-0.5364835272631019,0.012855489533875556,-0.15027125321185852,42.41864855584082
0.3367617310680615,-0.22637045550199003,0.002263032841019888,-0.01889583191847865,6.260651043246676
-0.3145785074788806,0.13406020583079603,0.05869525075868136,-0.3170528042416689,48.219572465921985
-0.6524786618203569,0.09254908780179819,-0.0030587387629032845,0.025544337543309224,14.070905403878701
0.05477825713032468,-0.13479442093705632,0.20454966332620028,-0.039439428233320487,43.59867363164253
0.09826032718911368,-0.029203326791938163,9.094450540627014e-4,-0.007518800283253664,9.177432593067028
0.36680512727161546,-0.15290703477393144,-0.0023220327145926324,-0.034629014211862735,42.5706951534495
-0.5173117630836436,0.1535397593502244,-0.002138072803552588,0.01775899322289515,13.191436288322432
-0.5034550143956374,0.1139707141682404,0.11881568740943642,-0.29792862841369283,26.128005810849565
-0.22640732554696577,-0.09122460719766452,-0.003208915672984926,0.0272407613602108,6.25163684924585
0.2180894080451155,0.23995629178515362,-0.008263820517990489,0.03939100747841363,23.486875391080947
0.28211120367587705,-0.18081367786031416,0.0018442081274192466,-0.015601839820710672,3.081560585074501
-0.14703283553091442,0.03161280063175559,0.06133143428277576,-0.2229248350155756,32.029651726410194
0.31717867935264776,-0.18373598825384077,0.0025658087698064206,-0.021296995699136064,5.4064246847822455
0.39962518021754373,-0.022836437944985497,-0.019768191173814547,0.40683144225181755,32.19695865634561
-0.10334340436116447,0.05315611198915996,-4.998697873381694e-4,0.004101169578284905,6.822060678608063
-0.07155486969659429,0.4529546799058418,-0.011377456264725293,0.032060708815128666,34.94275831853151
-0.06604459933656312,0.025346779687515412,-4.310535493250777e-4,0.0035639165484628735,7.300939162193869
0.002286246060430529,-0.8410546928433487,0.08999850416094121,0.2961478598842757,45.18552243852024
-1.1456523592549146,-0.055700840688793565,-0.004655143713452255,0.03904310519320846,20.084027704567635
0.2610410165623253,0.5556033775054795,0.16840547212633075,0.7421812882912712,40.49635044629706
-0.09032462525338045,-0.021747731783633803,-0.0012102416163690443,0.010119425485737995,9.66372011565876
0.06265319664468087,-0.16843155710762753,0.045175109343700864,-0.38285139459813394,43.94381980706826
-0.20596659035505493,0.09439958343795761,-9.522266706727927e-4,0.007891719945326255,9.60615413053539
0.5840253781983431,-0.5013355167227221,-0.028412971852358807,0.0991543100800466,41.34397662546997
-0.04198898274412108,0.011948241255207027,-3.2912437168975377e-4,0.0027321988438446473,9.14305490343775
0.38653471071299517,0.3792256503713401,-0.014836479172570523,0.21342200640119033,44.249486315934085
-0.14309300032791092,0.04822548464581645,-8.916621508696295e-4,0.0075006139832283075,10.838423590556271
0.3550567074802693,-0.511063098547142,0.055039053700870776,-0.14436198713303372,22.78613027516378
0.5642342985568621,-0.40372019411048227,0.005032345560001914,-0.0416975099866325,3.0928194404324154
-0.8032639438510006,0.04482644698485611,-0.005312650181999504,0.03603704691374641,35.529052416529765
-0.6623518053821954,0.16552491729677185,-0.002496469227724812,0.020716909489400206,9.63900636474752
0.16625155787430276,0.11442709613936208,0.3122060707231524,0.3162087119410801,32.51827070539026
0.22302723192688717,-0.13777188827596337,0.0014348240332357684,-0.011838900298576888,4.52083631102835
-0.08677391197296046,-0.16116436328460154,-0.04952551985060304,0.1766559032189514,35.93853963259099
-0.14754898041693468,0.06759232622023291,-7.745633164804195e-4,0.006183810068188,7.406781850261096
-0.06528022532596142,-0.09644063056069062,0.045607407237917334,-0.22709363522952425,38.51875766146613
-0.5965602273075107,2.5865732540085603e-4,-0.0037022824583504647,0.03196087345603365,10.872059579287766
-0.025759292834368428,0.13976354948296107,-0.023374547516167157,0.013553786556634117,40.23960488568198
0.19233139168025065,-0.07248573538055822,0.0018170844489123696,-0.014956673422257979,8.745002607658115
0.05778269894422966,0.12990276064047818,0.03694062197665193,-0.29847554433073914,40.09139342528725
0.26082911126492003,-0.126811429029616,0.0023019124642710883,-0.0189932771853095,7.8659272556061985
0.21782497406774304,0.19092758167435164,0.06513258412883617,-0.00383251645396925,41.16399712119472
0.43576955315546917,-0.14343597784256684,0.006113216547515587,-0.04921147764861922,10.099140301227873
-0.32549477697067486,0.21834056297596827,0.17003205477028144,0.19813101282421955,42.4797299253994
0.32446818144457984,-0.11742001308212163,0.003766775074528349,-0.030702613181179162,9.587931265195351
0.8056148618441429,-0.08419288838482784,0.021100713971111813,-0.16695199200419586,42.25931874847396
-0.25928067551135064,0.028795411460351458,-0.0019991063551416605,0.016681787282747277,12.140548112510883
-0.3392004513049002,-0.15764333860853263,0.07733365622786333,-0.16517844469872367,26.616706282083033
0.12356107719750047,-0.04736272900903587,0.0010482898775873147,-0.008675520854628527,3.879134274468875
0.4583057241339184,-0.33213281255526783,0.030949432502551846,-0.24766841182320046,24.165026251359727
0.24219545889147437,-0.14863860049360364,0.0016104517099566585,-0.013386757652504331,3.353890347481896
-0.0590114171965642,-0.43810740657699265,-0.013872574594763813,0.12042743417636481,34.64845446897896
-0.03256186426431576,0.009968242266839488,-2.48469814343821e-4,0.002077011568693025,6.280105203083523
0.5573317610048661,-0.03603923235797642,0.0075173386163539775,0.014507278976007476,28.042571231096456
0.2654360605297739,-0.1574313186787305,0.0019317911754093936,-0.0159578597550583,5.853426749374235
0.21649219406573575,0.24982784751208317,-0.08875816947663932,0.12716831041394333,36.17023186504326
0.3684287537044404,-0.12024471002836427,0.004730206756395318,-0.03836421252873142,8.532756384665847
-0.12818352539205782,-0.17112985633808647,0.03052154162062644,-0.14465018429638496,42.21307526054176
0.3930738987392336,-0.24354960260503122,0.0033161320965943313,-0.02744164920482838,7.376456637143365
-0.05984701674561668,-0.07683859668175792,0.10465686451252942,-0.15751515463374055,40.41837445695379
0.251498751551232,-0.09532446069633631,0.002568236078527218,-0.021138062715678498,8.41402683159696
-0.3761660742447637,-0.46626158150102426,0.03751101644745662,-0.09252260030117845,48.97170313778777
0.18330196478631858,-0.07048728785430876,0.0016948402758460233,-0.01393453396568813,9.27584652786612
0.010485584863918164,-0.24427036985017306,0.07404591812890592,-0.2559612624350212,43.85737312764132
0.1359999592846339,4.3746013411662815e-4,0.0018112282537874746,-0.014864126332094822,9.995800444635604
0.1962921372364114,0.25979937599035613,-0.001296870583439042,0.3939332801369524,45.35686488069499
-0.49916726230561814,0.06642006061524815,-0.0028366010079298957,0.023671625410953613,13.613975626864448
0.09216438538692792,-0.06034174367376112,-0.006108311953649104,0.1210240711778113,21.30885812153425
-0.5831457110938761,-0.33646761513155954,-0.008317141056108337,0.07373168782064034,9.662376424888592
0.05977963709929924,0.17990025874242,0.0011242344479184905,0.12533326405452314,24.645312756204202
-0.26953613101726254,0.10253080473382709,-0.0013268805454418496,0.011011304941557231,6.219310301930176
1.2199358415970287,-0.6506101802815475,0.12568838006456803,-0.6350963307407749,28.066210255015953
0.2605636623120105,-0.08433977583762274,0.002897959074990102,-0.02373311891726463,6.706314726225489
-0.37877299009799853,0.2342288513056116,-0.0022774609649605327,0.007322178309176236,38.34897551990219
-0.5013346354541541,0.0790905377679963,-0.002722908463026645,0.022736436822472027,10.781842492190973
0.5300832110069855,-0.07248511910478582,-0.054097420967624134,-0.04778907224437758,34.32607030680297
-0.1571788934072413,0.04763610742674559,-0.0010455783587800956,0.008567885127030671,7.78268696859967
0.8501715461455732,0.05004642841118874,0.015239025163048293,-0.16897320650213046,32.583663562229006
-0.011387311825476615,0.005705131731500079,-6.0087022828060666e-5,5.322305217071796e-4,8.076472848822462
-0.3821234845820401,0.3226672686056884,0.0065001023452677005,0.24117930954155936,39.998363685635475
0.5711332652793434,-0.27358513077544344,0.008242005409393807,-0.06565821575759487,9.811950602705217
0.25907847585412724,0.3535269004662193,-0.021300509879549043,0.14831423936667407,41.722358077266115
-0.7276606283552836,0.08812188958123701,-0.003217420862487769,0.027257776478083726,14.85935324365076
0.13248775623359482,-0.46858109325249464,0.0640611702931297,0.21566409542512938,43.302502044060176
-0.3192758362363895,-0.08483171324287209,-0.0036916065674792724,0.03138860783621069,11.390038471176384
0.007447621193607709,-0.2020864487343922,-0.007953201120145508,-0.1009190321812852,46.478615107162014
-0.18971055820853397,0.05823421688373684,-0.001183679812280518,0.009843201366333768,11.156524252991803
0.1406640095120787,0.9075383499767651,-0.061105523238604076,0.38742156543682854,19.746008537815744
0.035071620008625036,0.012458603612619995,5.579685656596231e-4,-0.0046458282600157046,5.45646528900492
-0.2596888301669287,0.1602397319265093,0.038220701222617316,-0.0663827141456388,28.45258031628096
0.026454490601440582,-0.013218569604972879,1.548704381153942e-4,-0.0013206468755288334,4.4488495363609255
-0.14701136486182964,0.2531719407072783,-0.11972380036799839,0.1456309124012954,31.09791774722447
0.48646023873488736,-0.14872630978246504,0.007487292750059529,-0.0597153444950791,7.864297341696127
0.47687392127675615,0.5201137417917355,-0.01255924831776357,0.3137247226776914,33.960572850172866
0.2149726518381795,-0.12348620790967743,0.0014946282730759835,-0.012387106951060907,5.959731897446668
0.7879911052268466,-0.11363113519281745,0.07558628348629033,0.13099370261665885,36.331320591578226
0.4396424949666954,-0.17063389844708043,0.005811601303166154,-0.04695388941475314,8.698856766159558
0.17832362267678875,0.02254140729323313,0.04632666839916781,-0.11226165395340491,40.15428506437107
0.18794485564653393,-0.0833584220064859,0.0016150641821786101,-0.013176345099552494,8.374613666651326
0.12060105678915896,0.25633525337468677,0.15462072012378292,0.14069017164510156,38.88903173204963
0.6819377472115226,-0.3935734790894717,0.010218094331632982,-0.08076628956447085,10.25216803595538
0.2480450940621055,-0.2286067325169619,-0.11712733616911497,0.10974315973723459,41.39287621886126
-0.08973452176996191,0.012042164196072583,-8.180682291560683e-4,0.0067696714215502345,10.566935165979775
-0.05821088325240577,0.5143432776024194,-0.024102901029422374,0.49341444008492846,41.333030871412184
0.8238646564905042,-0.6850573508922276,0.007994047948166886,-0.06508355752637383,7.07775024080035
-0.3896281115567801,-0.034033894210063635,-0.01690280970769137,0.1836354616158643,49.35585432127314
0.5473406062717573,-0.43409527603268755,0.0036154254757975973,-0.03028423486443032,5.774473466561453
0.22369463646258214,-0.2638817305986016,0.10828646868177481,-0.29941263136383606,23.22921552469472
0.139500077717303,-0.06349753610903665,0.001075584548006068,-0.008947729896112365,3.513610250383698
0.4524851665643229,-0.43320469452349075,-0.008522091071943308,0.04090206788882859,23.11131074629872
0.5259109569565265,-0.30544895767736874,0.006015610103392072,-0.048858127277678694,4.976698992602714
-0.021914904593585572,-0.41096684614574247,0.06220131458841392,-0.3980653763497393,34.353610887456945
-0.5104250500411289,-0.05828223849462526,-0.0041742674303248085,0.03540668103223106,9.314952681825506
0.29820182443853666,-0.4716549124987513,0.22332036551633597,-0.14225609277101697,33.18619373868119
-0.39397027318453137,0.14868750661945224,-0.0016437867286959629,0.013597912917019178,9.167963375874768
0.6727680682306403,0.17323095199343108,-0.03626757573733991,-0.02053743468460425,34.875183534690706
0.21087542078613122,-0.10813434955572161,0.001624363359502994,-0.01360080885493463,6.906545377700852
0.15198360224325005,-0.28832917923324075,-0.037496929954997656,0.015313643222819416,38.60095801953715
-0.11686291469483899,0.04050995377161444,-7.637811700081797e-4,0.006278177854418113,9.315681924834344
0.21732233463487785,-0.1104904796980013,0.07097948132937727,0.11248930116201719,36.643128016451826
-0.1351407131280463,-0.00574934415911213,-0.0014463243898549976,0.012010360012891302,9.393008365207075
0.056494351817191084,-0.5616725774465408,-0.04807225343067233,-0.07507262193947917,42.82704165409645
0.6010032730266897,-0.3525430665604953,0.007691142032996304,-0.0621191844333509,9.642961394010042
0.8707275645224605,-0.2659837851323191,-0.01468287185401485,-0.16240281458561442,42.971031984687045
-0.2474374999791491,-0.05190105287163961,-0.0028427807526435747,0.024025099361781255,10.919484354022845
0.21467170513342274,-0.2502861238390417,-0.006458521435684272,0.22529424224545103,42.58090864073409
-0.012609759402360927,0.003002817484830329,-1.1821019741888791e-4,8.975202734081923e-4,10.85930654575482
0.3540503636869773,-0.7230368027503972,0.08132193900513225,-0.254241228855955,26.03370311721985
0.3333384141806441,-0.1351591797616725,0.003696939686120231,-0.03025106937672612,4.474542341730805
-0.14297147635178642,0.25589764055913533,0.037007411356235156,-0.17787199919151986,28.43992554215305
0.02371140227273117,-0.013423248482975563,1.2442243678114522e-4,-0.0010282039660163245,3.843235052850113
0.7734189129835197,0.16949352310101157,-0.15322332171437675,0.2779721022231924,29.102281978545882
0.08263410158268003,-0.028050866878117413,7.164079223039941e-4,-0.0058482880895179236,6.210427837948711
0.5796088085930733,0.23573778233990353,0.039929794172204484,-0.14691450863495303,30.57841301321601
-0.593796946047475,0.11902154025206976,-0.0026847492274266896,0.022270706738284553,11.395539433556438
0.4196213268358658,-0.2627540347470203,0.011702438793114707,-0.052138129133211315,36.58288600233504
0.6737648755501856,-0.39466053180781735,0.009802850902098243,-0.07780704145584713,9.525406807964822
0.0823793835944607,-0.01198429746300527,-0.059906318285056534,0.24378437128036026,39.4205862352917
-0.1237713192142189,0.04259602436345766,-8.09666453314438e-4,0.006564997445612515,9.351024806008818
-0.43941800283410387,0.1287637187470439,-0.04743640236977369,0.12568361133516276,40.09430254127762
0.058635679825597795,-0.012512187986732136,5.725564436611841e-4,-0.004745700098075231,8.609448130715798
-0.5775104718646772,0.19107217433997103,0.006068785315898078,-0.04212973667145035,49.46609501883349
-0.40682141922316817,0.13343375308036223,-0.001834850611064346,0.015220707316886802,11.446668776927602
0.14303088479667356,0.32298692750864916,-0.035629072007967985,0.059247693411592084,39.899283886634514
-0.08659808342057926,0.028217237483689053,-6.029299282226115e-4,0.004993391160342801,8.986502602723412
-0.47903144924814817,0.18060755363483522,-0.006888341372329756,0.019604335730344414,50.518107179256255
0.3864222517071302,-0.25615928249107006,0.002909317829617437,-0.024151890757091187,8.113393230163872
0.5291484824575817,0.2829808151531372,-0.1476777369391385,0.2805877469553368,19.521618129517847
0.25573123856126145,-0.11475853353532751,0.0023782092438742446,-0.019600582405130875,3.9189572424926995
-0.06013585567813575,0.045230485641229244,0.03491601195835324,-0.04209150290978606,26.110614284348216
0.14916114006477166,-0.09177949307753608,7.04672191918727e-4,-0.0070097589381292805,3.214041910910161
-0.30023608695586135,0.5212075123997219,-0.029892613002123574,0.42940660419925186,32.25155404187963
0.3196882919971899,-0.18518606999859605,0.0026046376774477432,-0.02155008228026382,5.419872718757492
-0.35755063668997644,0.00554797761591584,-0.004374743419379804,0.026815701300239435,37.42995191105452
0.46967755210856016,-0.30644069288940184,0.004181748826211786,-0.03459635271605565,5.966044503149199
0.11723703094007515,0.25675891425313335,0.042360149185462055,-0.09992749568047753,35.431828152570255
-0.030917555835430047,-0.008839948259805138,-4.4937921991824276e-4,0.0037436789167432606,9.038877867410852
-0.11837051776815441,0.04141018161684068,0.0016273266644269758,0.11201267142011545,40.79085290432
0.29767488478293974,-0.13090135980178336,0.0029884221885751357,-0.02454050661096359,8.569899210119964
-0.00553973603112945,0.2915127990486384,0.1318983844223842,-0.04588905784828953,38.94353189732544
0.26177591993644,-0.1248731484011826,0.0024388196613694155,-0.019374028415337873,7.932737500675826
-0.5187286827607347,0.09123244403213479,0.030878589833888925,-0.06496084896829996,47.95592180256913
0.21618956197668296,-0.13901148448336637,0.0012813784586513128,-0.010656634242951352,7.052668435199612
0.7066210897197032,0.023593924371376442,-0.02559514848980759,-1.5825439284624247e-4,41.84050796101442
-0.04848384022389317,0.017359216388791666,-3.3448077387206426e-4,0.002796204265498255,8.816487640623361
-0.20693479461799522,-0.36453175985880215,0.09090964864799571,-0.15260634588065045,48.76087638719091
-0.6635187696833427,0.16631826771777022,-0.0025000529754161836,0.020692599839281973,14.616968794166139
-0.26621240835537197,0.3137714659382079,-0.05691787199489533,0.08387928217903469,20.645348799749055
-0.35626739273857133,-0.046660899860656996,-0.003415050211241582,0.028873678038320746,6.253887093740102
-0.17066122003364734,-0.32551801862003826,0.021993952288104832,0.035911434753870104,27.545077848605672
0.9210073897941132,-0.7717646629762331,0.01072631431034352,-0.08477408355348115,3.285550898167418
-0.1419040365937852,0.28233477873405644,0.1818716104490552,-0.4640718882531256,32.10208910458652
-0.18972390567124733,-0.03236937242843303,-0.002194131973891606,0.01844020577655713,7.85009290844563
0.35798464805390307,0.21350587753140782,-0.06711298950592617,0.32241188148329664,32.82871828004522
0.2301447979419709,-0.13699598314957456,0.001560344661035467,-0.012992907474989157,5.753010944118248
-0.040909175954924916,0.11012290657752839,-0.13316656428330653,0.2870008217820482,35.21916570223253
0.6661544647094544,-0.4140381422862261,0.008962792731321235,-0.07172102058162982,9.124689039131223
