eta.ETA_Vmax,eta.ETA_Vc,eta.ETA_Ka,eta.ETA_Km,eta.ETA_Cl,ofv
0.4210448869355934,0.055762334816053485,5.618515638170719e-5,-0.4079266476507972,0.2416296210151216,16.185604203505882
-0.07750573208383539,0.09163798904440514,-1.2346545471824834e-5,0.07611589583385531,-0.08457499924630485,2.2976908438473487
0.1957392069767242,-0.08747797043309222,-5.907887240824463e-5,-0.18860040628667069,0.1628215481473288,10.84034224269761
0.07996961320270954,-0.10260093357489855,3.3895870710152363e-6,-0.0782157556161591,0.07523848732227334,1.5719934165870328
-0.12541499896155933,-0.15698714998451518,-1.7938440615429373e-5,0.11202932035459663,-0.1528380920754617,31.847870003038867
0.17727530006794362,-0.26316849033857015,-1.9419519183931637e-5,-0.1697847635147806,0.15289707421881024,-0.41820548304874205
0.2230611892561253,-4.3285112146733195e-4,2.0530936284761854e-5,-0.2062708572755268,0.19086125375546087,27.91824091693833
0.27429027052337057,-0.3414724145672026,-9.516253967063872e-6,-0.2547020778146187,0.2172610178786809,4.14774194589372
0.39314246834271815,-0.21406952611207927,-3.5937327136788875e-5,-0.35135974974448475,0.2823528156201225,29.455289235007097
-0.14654289922447472,0.13746759793006094,5.197899187289558e-6,0.13136958839224575,-0.1806898030679402,7.206201234811331
0.39780847303602057,-0.29542952686585783,-3.114243146959297e-6,-0.30306034344282534,0.3826102603374221,29.606030594598124
0.17278005763180285,-0.2436455412261386,8.556162519569869e-7,-0.15584486916176266,0.1643727438528941,3.547526311380835
-0.1306200671914947,0.366022387018758,1.7885764148694214e-5,0.11796677418824753,-0.158105673449182,39.34711744963191
0.27103852503325643,-0.31642402602480985,-1.6920327328941696e-5,-0.22082716957956425,0.2727350356499336,7.59282278812852
0.0799046060427612,0.10872975175094962,-4.024752171251974e-6,-0.06692666013096941,0.09172422013338459,36.989870251493905
0.04644303763580377,-0.047213387291223034,7.996764357449285e-7,-0.038194366295428335,0.05535429867244405,7.6479288398162595
0.5439050661507444,0.3799942667004086,-2.805768223809922e-6,-0.4238157018066522,0.4110083213222988,38.2473332981159
-0.17448443200490266,0.18720831516404365,3.8719760367299445e-6,0.14590945140852643,-0.23030505750212607,8.327038667112374
-0.07690780173163408,0.24722329067184576,-5.104463627865147e-5,0.05724168989813092,-0.10746021010420902,43.56998504936413
-0.15960287262490705,0.19124065088871453,-7.615603422334795e-7,0.12473239301140729,-0.22028440858028478,9.145680837489682
-0.09327450941110824,0.24115251956309033,-1.5165731524716508e-6,0.09242059818523873,-0.10231739767076405,22.11415567520369
-0.17836558075197548,0.1006755365257532,5.335611033979618e-8,0.1743174393244503,-0.21042473203075338,4.825451890358765
0.4322671195579937,0.10416068672545989,-2.2476723992760836e-6,-0.41204632392425533,0.25042280952804924,16.117683299581316
0.11746030496277314,-0.12122568772183334,-1.3848334524189405e-6,-0.1141294907120901,0.10673244645404718,3.25144498487658
-0.11209853221618356,-0.3806364842842069,-2.5124403798874348e-5,0.09591593313140462,-0.13994858992565035,30.722666039041375
0.25461489464408416,-0.33676646982089437,-2.516044014720664e-6,-0.2390256185247029,0.20390397395753956,2.8457594185641515
0.027858935674046164,0.39450170546273244,6.392082072392503e-6,-0.021971145099036072,0.03403282257794057,30.062711772694644
-0.16397694098139326,0.17053348890480388,-2.296712438014649e-5,0.15277631946793654,-0.19828359161716305,6.771426403044647
0.37606044765269614,0.14820770557011329,2.0010506925014562e-5,-0.3117999540116848,0.31549793347601796,30.405840969023696
-0.11602284371239593,0.1288123672870867,2.471125143525951e-5,0.10484169854681086,-0.13965973548279317,6.391555759859442
-0.07383787331179952,0.14039521757230725,-1.8250264641455065e-5,0.07273065483599465,-0.07863535601872758,35.92900487025599
-0.2558908124834879,0.3132506256964285,1.0291362637114462e-6,0.22555601145091514,-0.3365345382693492,8.91734178166081
-0.08767282125744551,-0.053129397835654665,-1.091526273455801e-5,0.06870772840757726,-0.11681918133955028,40.34140073928189
0.06054805017841935,-0.07704538380600573,1.8583664927863564e-5,-0.052368195619395146,0.06766913395649574,5.73599380526683
0.10852507535863799,0.19061069301901779,3.581116396427018e-6,-0.09041089776116588,0.12225047882330427,36.10546867887778
0.09398372298792913,-0.09553083583697662,-7.791266077390315e-6,-0.07679544614649698,0.10920973762386153,7.666510313575543
-0.2672425177952685,-0.4249893425981564,1.0652006368017425e-6,0.2197658620638904,-0.367846462901594,46.57913064807636
-0.13153251906463587,0.16247484684634303,8.07760339737254e-6,0.11144157306811595,-0.16896437366427977,7.295694776756452
-0.32829716849264223,-0.18361070292915838,5.679639039912271e-6,0.2234610881246475,-0.5108988174674082,46.94170437366333
0.17057630964852968,-0.2662224937273693,4.8742040544484865e-6,-0.14868357433214135,0.1749798304211472,2.282106277041732
0.29830023198951594,-0.13871073156628252,2.3035856877757082e-5,-0.2805601515617671,0.22186520804485615,16.64845936008256
0.17076801220400326,-0.24634240397268894,1.5236534231635698e-5,-0.16793389563616826,0.14281711095909105,-1.5293898960491492
-0.2595013221147319,0.39054654835288144,-2.933770479022908e-5,0.2540821980205215,-0.3213824000663237,25.27154998127887
0.11829230631789081,-0.17155679886821634,-1.7303487481732305e-6,-0.11629474090972852,0.10581411141341678,-0.941552450598411
0.19737480809867897,0.1692160930889469,-7.009617740798219e-5,-0.19067547891944203,0.16324397594965104,28.591869068273905
0.3574288746732576,-0.5111904962223525,-1.3420793686661143e-4,-0.3435999546217847,0.23451673014577448,-4.384384475095628
-0.07744127223775875,0.5310194971813055,-9.11063969198249e-6,0.07284120123088905,-0.08766208880620352,32.34327331555292
2.092752879698787e-5,-1.753700526983869e-5,1.247798908802213e-6,-2.006983643543575e-5,1.9342736954303106e-5,5.801401621531679
0.3141116941758297,0.060864264592657154,-1.1158366021981081e-5,-0.26812736337156484,0.2728808281998844,30.07157590231844
0.4413356312721883,-0.5566582446849787,1.2141349555220443e-5,-0.3865734803156607,0.3067262286002862,5.3096289867094155
0.21285451862831728,-0.00976895032026074,-1.730573809002115e-5,-0.19174617750505202,0.19349889256018116,33.41152930243698
0.2250100490457246,-0.34306357992030584,-2.519898689810019e-5,-0.20988347394331336,0.19165029557255106,-1.1841354688274621
-0.12357970912692995,-0.3932587850861436,-1.4942998344005013e-5,0.05709748914074864,-0.21586348326854565,40.20225684071247
-0.06280547660044561,0.08456380106708297,4.91774610063422e-6,0.056072391989806784,-0.07407489998686215,5.345274555397302
