max_dif,OFV
6.148037831610331e-7,-1.499578493380227e-6
3.2666352303967336e-6,-1.7377086294345645e-6
1.884938949944792e-5,4.027438414766493e-6
1.5105560812050944e-6,5.3480407489203685e-6
1.2473331342827373e-5,-3.44421180997756e-6
2.5354173088798504e-7,2.355697120481892e-6
1.4750773841831766e-6,7.262624018622432e-6
9.59027162849256e-7,4.550759147292638e-8
1.3579835130868892e-6,2.6896215263860768e-6
7.0537105394607395e-6,-6.2240083629205856e-6
1.1632868966993115e-6,6.297401876409481e-6
3.7144456906945678e-6,-2.3359797949318306e-6
3.6877959571709094e-6,9.692995030619045e-6
3.9913531895696686e-6,7.3404008174016155e-6
3.198664307032129e-5,1.39341575380314e-5
6.367163035269237e-6,-2.9372143872663514e-7
4.670424763342848e-6,2.4302293013533927e-6
9.495660809713362e-6,-9.922468414247376e-6
3.7656281148962245e-6,-1.0582683529491987e-7
1.55547649125648e-6,1.2799198430002434e-6
6.275632920549334e-7,4.716621480937988e-6
1.959491152005513e-6,6.810120849465306e-7
1.8720655140368886e-6,3.191843020688978e-5
1.963108750974163e-6,8.119206673207202e-6
1.4246994570754623e-6,-2.2089380951051396e-5
2.839217784867465e-6,5.413503530116159e-6
3.43579534031746e-6,1.3947431208194416e-5
1.3881994086523791e-5,-8.701946807576633e-7
1.2305855629779483e-6,4.5881985517581825e-6
9.147359532703236e-6,1.7850410534148153e-6
3.6935854427801174e-6,6.02476422351117e-6
1.57148255527928e-6,-5.567982865439802e-6
9.518513994777322e-7,-9.401306314771318e-6
1.473985154903934e-6,-2.844310972527353e-6
3.732473961451377e-5,-8.875828605425795e-8
3.385713634646015e-6,5.180650949121457e-6
1.3877035062170862e-6,3.3395122045476455e-7
1.3297869436712517e-6,-4.457402130508825e-6
4.237684400013042e-6,-2.8574027817640513e-5
8.063835190257568e-7,3.049744243810437e-6
6.853312078392015e-7,-3.0343081185435494e-6
3.9948009942174235e-6,3.216265294980758e-6
2.7331215272097253e-6,-1.5127427655414749e-5
1.8433735773717985e-6,-9.300525403155291e-7
1.2958448988853455e-6,2.154615831528872e-6
8.850679104957515e-7,6.745969556298803e-7
3.615227387593345e-6,1.5572397835228458e-5
2.242204632962874e-6,-1.8731678670391716e-5
3.40690394313091e-5,4.386521171184654e-6
1.0457876077341055e-6,6.1922818837059634e-6
2.2603511732888215e-6,1.3505217284048854e-5
1.0468078287390048e-6,1.4223934794443949e-6
9.402880143463688e-7,-4.614946504943873e-7
1.2587296129018544e-6,1.80893786039249e-6
3.128605911534299e-6,1.7912736147707164e-6
2.107489539548979e-6,-1.41207921480202e-5
3.2331517019715966e-6,-2.6564210013901857e-6
6.667740544141765e-7,3.106525263696369e-6
1.7917238682718661e-6,8.736065701953066e-7
1.2628322970303918e-5,-7.671477666226778e-6
5.734275368465164e-6,4.463547860211747e-6
1.6695675140870891e-6,-6.401938277278418e-7
3.5290197749615615e-6,1.7166695243986396e-5
9.65109501344097e-7,2.550060228756479e-6
1.5282351805145922e-6,-6.831100360926712e-6
3.379079978964653e-6,2.8795953377347416e-6
2.8710475113106312e-5,9.942534298090777e-6
1.7456854821962242e-6,-2.9933572420759447e-6
4.5324768115217275e-6,-8.696978461841809e-7
1.6624757370742316e-6,5.166355911967457e-7
9.177391910863975e-7,-1.6176122690225725e-6
4.16826149516724e-6,-5.03886628324679e-5
1.217804762143615e-6,-1.5287732049173997e-6
1.6478825134447206e-6,4.634077031884232e-6
7.102804203573676e-6,1.356833475796293e-6
1.7978493850878685e-6,-7.138975735898612e-6
7.561043526282951e-7,1.662468173080356e-5
2.2374750113518527e-6,-3.8554980039684494e-6
2.094867570467951e-6,8.034205290385898e-6
1.8065692007768197e-6,-3.044803236207372e-7
3.3496166657810765e-7,1.9667572299653102e-6
1.7231690896402085e-7,1.674571321164109e-6
4.281129604238876e-6,-3.3863737044725895e-5
2.0671830504581656e-6,-1.476190017735135e-5
1.8552105277291897e-6,2.0582208417607717e-6
2.1926497759117147e-7,1.7046872256010204e-6
3.6032164748618593e-6,-3.3749357051249262e-6
1.4982739715563298e-6,-6.890001196691031e-6
2.212521679686996e-6,2.6803781736362e-6
1.552369934916184e-5,-7.322607024733141e-6
1.899915629599569e-6,6.226722259583539e-6
2.3186207225994737e-6,2.117424893199882e-6
7.12554457468424e-6,-1.0646619339027552e-5
6.604467682747028e-7,2.988310390694693e-6
3.5794311106021603e-6,8.437746483735964e-6
1.6899571497197563e-6,9.822834356576493e-6
4.232517212876541e-6,-6.3481966829925796e-6
1.4998191819187712e-6,2.1106929124492524e-6
3.157864996706152e-5,8.462193205716062e-6
2.14348091484573e-6,-2.944912768754193e-6
9.06134920042323e-7,-7.0870208688234015e-6
2.4340663918043237e-6,1.5221514506613687e-6
1.9083430992941003e-5,-2.765936113036105e-6
1.7278289034250438e-6,2.272572606987211e-6
1.8649557210759227e-6,-2.047167688701279e-6
1.339973647346282e-6,-1.8074308520965587e-6
1.3218279561826535e-6,1.6050388678578997e-5
