run,index,mlx.dose,mcmc.dose,sir.dose,sir_1e5.dose,mlx_sir,mlx_sir_1e5,mlx_mcmc
6,15,15936.710112721545,15798.605192214407,16110.737522945894,15949.059411062291,0.010919908123661684,7.748963401730542e-4,-0.00866583626923695
6,16,23111.62073894404,22579.194827966592,22962.42603907537,22635.978170847106,-0.006455397548873313,-0.020580234223706164,-0.02303715161266414
6,17,22986.005537767327,22821.804271443718,22825.82331567266,22719.917582812493,-0.006968684569029549,-0.011576085045208736,-0.007143532009240016
6,18,15115.194532069694,15150.217486198288,15221.37110356806,15152.354667157557,0.007024492557677201,0.0024584622453267535,0.002317069360522339
6,19,14158.105921751521,14072.206323959988,13980.770896996015,14224.551752627189,-0.012525335361636277,0.004693129945693146,-0.00606716733624395
6,20,21692.4199257918,20880.587536251118,21584.007220022755,21769.699071165913,-0.00499772298987009,0.0035624953619042203,-0.03742470375909662
101,1,3158.6173119056293,3157.583108848263,3158.510543421584,3151.8425324185705,-3.380228546301664e-5,-0.0021448560613921037,-3.274227154610868e-4
101,2,5094.669624704935,5149.550046627814,5099.31960400006,5069.6608748978815,9.127145894950327e-4,-0.004908806978529409,0.010772125763907046
101,3,3266.106236634749,3260.6560438492947,3243.9738150830335,3241.641909119961,-0.006776393646803086,-0.007490364900069875,-0.001668712647592889
101,4,4475.894983158293,4389.563359149894,4466.089813335247,4482.839236143594,-0.0021906612777871245,0.0015514780868250814,-0.019288125466134596
101,5,2328.0677888710834,2328.1022131174573,2327.6576119544998,2312.7511426379515,-1.7618770318647995e-4,-0.00657912381518718,1.478661684098409e-5
101,6,4268.237000565851,4194.734078062172,4287.066238228117,4259.54482200811,0.004411478945468475,-0.002036479829163459,-0.017220909357642318
101,7,3190.8458316256547,3183.063758083288,3195.8455167668544,3202.490772492451,0.0015668839564876508,0.003649484018118021,-0.002438874816587987
101,8,4727.484305063453,4690.70202463272,4775.01338137316,4847.818527738402,0.010053777705575983,0.025454177086545404,-0.007780518782756446
101,9,2616.4761040349854,2615.71532473017,2619.316762588421,2619.7564445717285,0.0010856810612774488,0.0012537246304999065,-2.9076485875115867e-4
101,10,4832.515466801298,4752.021670623784,4738.171861764433,4826.418053798979,-0.019522670063860693,-0.0012617472296173693,-0.01665670740849048
101,11,2627.958831228092,2630.2836997898494,2634.301653907937,2625.2827659314257,0.0024135928632036336,-0.001018305638911319,8.846670404919669e-4
101,12,4858.932460221326,4876.353054457849,4899.017477454189,4870.631885818753,0.008249758061267005,0.002407818115029724,0.0035852719458728454
